"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Amsterdam","N","41","Besloten vennootschap met gewone structuur","56101","Restaurants","","","","","N","N",20160128,20160128,20160713,20160610,0,0,0,"",2021,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","5630","Cafés","","","","","N","N",20160415,20160415,20160713,20160601,0,0,0,"",2020,20211102
"Amsterdam","N","11","Vennootschap onder firma","47711","Winkels in herenkleding","47914","Internethandel kleding, mode-artikelen","4782","Markthandel in textiel/kleding/schoeisel","J","N",20160601,0,20160713,20160701,0,0,0,"",0,0
"Breda","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20160708,20160708,20160713,20160708,20210907,0,0,"",2020,20211207
"Deventer","H","41","Besloten vennootschap met gewone structuur","6202","Advisering ohgv informatietechnologie","6209","Ov. dienstv. act. ohgv informatietechn.","78202","Uitleenbureaus","N","N",20160712,20160712,20160713,20160712,20181128,0,0,"",2020,20211227
"Soest","","71","Vereniging met volledige rechtsbevoegdheid","94993","Steunfondsen (niet ohgv welzijnszorg)","","","","","","",20160711,20160711,0,0,0,0,0,"",0,0
"Deventer","H","41","Besloten vennootschap met gewone structuur","47919","Internethandel alg.assortiment non-food","","","","","N","N",20160712,20160712,20160713,20160712,0,0,0,"",2020,20220120
"Breda","H","41","Besloten vennootschap met gewone structuur","8010","Particuliere beveiliging","7490","Overige special. zakelijke dienstverl.","46695","Groothandel in meet- en regelapparaten","N","N",20160708,20160708,20160713,20160708,20210907,0,0,"",2020,20211207
"Nijmegen","H","41","Besloten vennootschap met gewone structuur","85592","Bedrijfsopleiding en -training","","","","","N","N",20160711,20160711,20160713,20160711,20160912,0,0,"",2021,20220512
"Breda","H","41","Besloten vennootschap met gewone structuur","8010","Particuliere beveiliging","78202","Uitleenbureaus","","","N","N",20160708,20160708,20160713,20160708,20210907,0,0,"",2020,20211207
"Venlo","H","41","Besloten vennootschap met gewone structuur","69101","Advocatenkantoren, bewindv. en curatoren","86922","Arbobegeleiding en reïntegratie","88999","Overig maatsch.adv./gemeenschapshuizen","N","N",20160711,20160711,20160713,20160711,20210208,0,0,"",2021,20220323
"Noord","H","41","Besloten vennootschap met gewone structuur","4639","GH voedings-/genotmiddelen algemeen ass.","46421","Groothandel in bovenkleding","46432","GH elektrische huishoudelijke apparaten","J","J",20160712,20160712,20211102,20160712,20211102,0,0,"",2019,20210302
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6831","Bemidd. bij handel/huur/verhuur onr.goed","64921","Hypotheekbanken en bouwfondsen","","","N","N",20160712,20160712,20160713,20160712,0,0,0,"",2020,20220306
"Havelte","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20160712,20160712,20160713,20160712,20191015,0,0,"",2020,20211104
"Sleeuwijk","H","41","Besloten vennootschap met gewone structuur","3315","Reparatie en onderhoud van schepen","81229","Ov. Gespec. reiniging gebouw/industrieel","","","N","N",20160630,20160630,20160713,20100422,0,0,20160630,"",2018,20210617
"Bodegraven","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","85592","Bedrijfsopleiding en -training","86922","Arbobegeleiding en reïntegratie","N","N",0,0,20190701,20160715,0,0,0,"",0,0
"Delft","H","01","Eenmanszaak","7430","Vertalers en tolken","","","","","N","N",0,0,20160713,20160504,20170913,0,0,"",0,0
"Utrecht","H","01","Eenmanszaak","71112","Interieurarchitecten","","","","","N","N",0,0,20160713,20160701,20210716,0,0,"",0,0
"Bennebroek","H","01","Eenmanszaak","74101","Communicatie- en grafisch ontwerp","","","","","N","N",0,0,20160713,20160701,0,0,0,"",0,0
"'s-Hertogenbosch","H","41","Besloten vennootschap met gewone structuur","70221","Organisatie-adviesbureaus","4618","HB gespecialiseerd in overige goederen","47912","Internethandel consumentenelektronica","J","J",20160712,20160712,20160713,20160712,20170722,0,0,"",2020,20210219
"IJmuiden","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20160713,20160712,20160713,20160713,0,0,0,"",2020,20211108
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","4652","GH elektronische/telecommunicatieapp.","","","","","N","N",20160712,20160712,20160713,20160712,0,0,0,"",2021,20220602
"Woudenberg","H","01","Eenmanszaak","47991","Colportage","","","","","N","N",0,0,20160713,20160701,0,0,0,"",0,0
"Soest","H","41","Besloten vennootschap met gewone structuur","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",20160711,20160711,20160713,20160711,20211029,0,0,"",0,0
"Putten","H","01","Eenmanszaak","5912","Facilitaire activ. voor film-/tv-prod.","","","","","N","N",0,0,20160713,20160717,0,0,0,"",0,0
"'s-Gravenhage","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",19780224,19780224,0,0,0,0,0,"",0,0
"Roelofarendsveen","H","01","Eenmanszaak","7311","Reclamebureaus","","","","","N","N",0,0,20160713,20160713,0,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","8211","Brede administratieve dienstverlening","","","","","N","N",0,0,20160713,20160718,20210224,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","74101","Communicatie- en grafisch ontwerp","7490","Overige special. zakelijke dienstverl.","","","N","N",0,0,20210617,20160715,20210605,0,0,"",0,0
"Vlaardingen","","72","Vereniging met beperkte rechtsbevoegdheid","93199","Overige sportactiviteiten (rest)","85599","Studiebegeleiding/vorming/onderwijs","","","","",20160529,0,0,0,0,0,0,"",0,0
