"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20130930,20130930,20131001,20130930,0,0,0,"",2020,20211223
"Lunteren","H","11","Vennootschap onder firma","01421","Houden van vleeskalveren","5630","Cafés","","","N","N",20130101,0,20131001,19440000,0,0,20130101,"",0,0
"Enschede","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","9002","Dienstverlening voor uitvoerende kunst","","","N","N",0,0,20140325,20131001,20180917,0,0,"",0,0
"Middelburg","H","07","Maatschap","4613","HB hout/vlakglas/sanitair/bouwmaterialen","4120","Algemene burgerlijke en utiliteitsbouw","7112","Ingenieurs/overig techn. ontwerp/advies","N","N",20131004,0,20131001,20131004,20170101,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","9609","Overige dienstverlening (rest)","","","","","N","N",0,0,20131001,20131001,20180102,0,0,"",0,0
"Rotterdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","6831","Bemidd. bij handel/huur/verhuur onr.goed","","","N","N",20131001,20131001,20131001,20131001,0,0,0,"",2020,20211220
"Schijndel","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20131001,20130101,20161201,0,20131001,"",0,0
"Drachten","H","41","Besloten vennootschap met gewone structuur","7490","Overige special. zakelijke dienstverl.","","","","","N","N",20130930,20130930,20131001,20130930,20170912,0,0,"",2021,20220404
"Dinteloord","H","01","Eenmanszaak","33121","Rep./onderh. mach. voor algemeen gebruik","","","","","N","N",0,0,20131001,20130401,20150311,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","56102","Fastfoodrest, cafet, ijssal, eetkr e.d.","","","","","N","N",0,0,20131001,20131001,0,0,0,"",0,0
"Weert","H","41","Besloten vennootschap met gewone structuur","0143","Fokken en houden van paarden en ezels","","","","","N","N",20130930,20130930,20191217,20130930,20191216,0,0,"",2017,20190725
"Groningen","H","41","Besloten vennootschap met gewone structuur","4651","GH computers, randapparatuur en software","46499","GH ov. consumentenart. (non-food) (rest)","","","N","N",20131001,20131001,20131001,20131001,20131001,0,0,"",2020,20220415
"Utrecht","H","01","Eenmanszaak","8110","Facility management","","","","","N","N",0,0,20131001,20131001,0,0,0,"",0,0
"Heemskerk","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20130927,20130927,20131001,20130927,0,0,0,"",2020,20211111
"'s-Hertogenbosch","H","01","Eenmanszaak","86929","Samenwerkingsorganen ohgv gez.zorg","","","","","N","N",0,0,20140923,20131001,20181105,0,0,"",0,0
"Zoetermeer","H","01","Eenmanszaak","7311","Reclamebureaus","85599","Studiebegeleiding/vorming/onderwijs","","","N","N",0,0,20131001,20130925,20210115,0,0,"",0,0
"Culemborg","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","85592","Bedrijfsopleiding en -training","","","N","N",0,0,20131001,20130901,20211201,0,0,"",0,0
"Krimpen aan den IJssel","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20131001,20131001,20131001,20131001,20200501,0,0,"",2020,20210816
"Wehl","H","41","Besloten vennootschap met gewone structuur","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",20130930,20130930,20131001,20130930,20200129,0,0,"",2020,20220204
"Woerden","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","6420","Financiële holdings","","","N","N",20131001,20131001,20131001,20131001,0,0,0,"",2016,20170914
"Amsterdam","H","01","Eenmanszaak","59111","Prod. films (geen televisiefilms)","","","","","N","N",0,0,20131001,20131001,20220304,0,0,"",0,0
"Waalwijk","H","41","Besloten vennootschap met gewone structuur","56102","Fastfoodrest, cafet, ijssal, eetkr e.d.","","","","","N","N",20130930,20130930,20131001,20130930,0,0,0,"",2020,20210706
"Zoetermeer","H","01","Eenmanszaak","86919","Overige paramedische praktijken","","","","","N","N",0,0,20131001,20131001,20211019,0,0,"",0,0
"Soesterberg","H","01","Eenmanszaak","69102","Rechtskundige adviesbureaus","","","","","N","N",0,0,20210208,20121029,20210201,0,20130101,"",0,0
"Amsterdam","H","01","Eenmanszaak","74101","Communicatie- en grafisch ontwerp","7490","Overige special. zakelijke dienstverl.","","","N","N",0,0,20180823,20130901,20200825,0,0,"",0,0
"Bodegraven","","71","Vereniging met volledige rechtsbevoegdheid","94991","Gezelligheidsverenigingen","","","","","","",19510212,0,0,0,0,0,0,"",0,0
"Gouda","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","42112","Stratenmaken","","","N","N",0,0,20131001,20131001,0,0,0,"",0,0
"Beneden-Leeuwen","H","01","Eenmanszaak","4333","Afwerking van vloeren en wanden","","","","","N","N",0,0,20180118,20131001,20190110,0,0,"",0,0
"Drachten","H","41","Besloten vennootschap met gewone structuur","4120","Algemene burgerlijke en utiliteitsbouw","78202","Uitleenbureaus","7112","Ingenieurs/overig techn. ontwerp/advies","N","N",20130930,20130930,20131001,20130930,20170904,0,0,"",2021,20220404
"Sint Hubert","H","01","Eenmanszaak","96031","Uitvaartverzorging","","","","","N","N",0,0,20131001,20131001,0,0,0,"",0,0
"Aalsmeer","H","01","Eenmanszaak","7311","Reclamebureaus","70222","Advisering ohgv management/bedrijfsv.","55201","Verh. vakantiehuisjes en appartementen","N","N",0,0,20131001,20131001,20170222,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","7490","Overige special. zakelijke dienstverl.","9002","Dienstverlening voor uitvoerende kunst","","","N","N",0,0,20200401,20131001,20200330,0,0,"",0,0
"Zeist","H","41","Besloten vennootschap met gewone structuur","70221","Organisatie-adviesbureaus","","","","","N","N",20131001,20131001,20131001,20131001,0,0,0,"",2017,20180427
"Nijmegen","H","01","Eenmanszaak","56101","Restaurants","","","","","N","N",0,0,20131001,20131001,0,0,0,"",0,0
"Twello","H","11","Vennootschap onder firma","4711","Supermarkten e.d. winkels alg.ass.v.gm.","56102","Fastfoodrest, cafet, ijssal, eetkr e.d.","","","N","N",20131001,0,20131001,20131001,20150901,0,0,"",0,0
"Naaldwijk","H","41","Besloten vennootschap met gewone structuur","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",20130930,20130930,20131001,19930401,20181207,0,20130930,"",2020,20210608
"Valkenswaard","H","01","Eenmanszaak","4331","Stukadoren","","","","","N","N",0,0,20131001,20131001,0,0,0,"",0,0
