"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Bergen op Zoom","H","41","Besloten vennootschap met gewone structuur","6630","Vermogensbeheer","","","","","N","N",20040528,20040528,20120604,20120601,0,0,0,"",2020,20210819
"Nieuw-Vossemeer","N","01","Eenmanszaak","96021","Haarverzorging","47741","Winkels in drogisterij-artikelen","","","N","N",0,0,20120604,20120501,0,0,0,"",0,0
"Vlissingen","H","41","Besloten vennootschap met gewone structuur","6630","Vermogensbeheer","","","","","N","N",20061128,20061128,20120604,20120531,20200501,0,0,"",2020,20211102
"59368 Werne","","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","","",20060530,20060530,0,0,0,0,0,"",2017,20180906
"Berkel en Rodenrijs","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20011112,20011112,20120604,20120529,20190211,0,0,"",2020,20220330
"'s-Gravenhage","N","11","Vennootschap onder firma","4711","Supermarkten e.d. winkels alg.ass.v.gm.","","","","","N","N",20050101,0,20120604,20120601,0,0,0,"",0,0
"Gorssel","N","41","Besloten vennootschap met gewone structuur","7112","Ingenieurs/overig techn. ontwerp/advies","46699","GH ov.mach./app./toeb. ind./handel","","","N","N",20080711,20080711,20120601,20120601,0,0,0,"",2021,20220601
"Mijdrecht","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","4662","Groothandel in gereedschapswerktuigen","46499","GH ov. consumentenart. (non-food) (rest)","N","N",19780131,19780131,20120601,20120530,0,0,0,"",2016,20180502
"Utrecht","H","41","Besloten vennootschap met gewone structuur","6209","Ov. dienstv. act. ohgv informatietechn.","","","","","N","N",20061106,20061106,20120601,20120601,0,0,0,"",2021,20220601
"Zutphen","N","41","Besloten vennootschap met gewone structuur","47741","Winkels in drogisterij-artikelen","","","","","N","N",19760603,19760603,20120601,20120515,20120515,0,0,"",2021,0
"BR-VT Province","","41","Besloten vennootschap met gewone structuur","64303","Beleggingsinst. met beperkte toetreding","72191","Speur-/ontw.werk ohgv landbouw/visserij","","","","",19970818,19970818,0,0,0,0,0,"",2017,20190627
"Utrecht","H","01","Eenmanszaak","4648","GH juweliersartikelen en uurwerken","","","","","N","N",0,0,20160901,20120601,20120601,0,0,"",0,0
"Deventer","N","41","Besloten vennootschap met gewone structuur","45204","Carrosserieherstel","45112","Handel/rep. personen-/lichte bedr.auto's","","","N","N",19891019,19891019,20120604,20120601,0,0,0,"F",2014,0
"'s-Hertogenbosch","N","41","Besloten vennootschap met gewone structuur","45204","Carrosserieherstel","45112","Handel/rep. personen-/lichte bedr.auto's","","","N","N",19891019,19891019,20120604,20120601,0,0,0,"F",2014,0
"Amstelveen","N","11","Vennootschap onder firma","85522","Kunstzinnige vorming voor amateurs","","","","","N","N",20050307,0,20120604,20120601,0,0,0,"",0,0
"Landsmeer","","41","Besloten vennootschap met gewone structuur","","","","","","","","",20071026,20071026,0,0,0,0,0,"",2011,20120406
"Nieuw-Vennep","H","41","Besloten vennootschap met gewone structuur","6630","Vermogensbeheer","","","","","N","N",20080424,20080424,20120604,20120531,0,0,0,"",2020,20220201
"Botlek Rotterdam","N","41","Besloten vennootschap met gewone structuur","77399","Verh./lease ov.mach./werkt./ov. goederen","","","","","N","N",20100421,20100421,20120604,20120101,0,0,0,"",2020,20211217
"Eindhoven","N","41","Besloten vennootschap met gewone structuur","4711","Supermarkten e.d. winkels alg.ass.v.gm.","","","","","N","N",19710318,19710318,20120601,20120601,0,0,0,"",2020,0
"Westzaan","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",19941223,19941223,20120604,20120530,0,0,0,"",2020,20220118
