"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Zaltbommel","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20160407,20160407,0,0,0,0,0,"",0,0
"Almelo","H","01","Eenmanszaak","85519","Overig sport- en recreatieonderwijs","","","","","N","N",0,0,20160407,20160404,0,0,0,"",0,0
"Bedum","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","J","J",20160407,20160407,20160407,20160407,0,0,0,"",2020,20210706
"Groningen","H","11","Vennootschap onder firma","56101","Restaurants","","","","","N","N",20160407,0,20160518,20160407,20160501,0,0,"",0,0
"Utrecht","H","01","Eenmanszaak","4339","Overige afwerking van gebouwen","","","","","N","N",0,0,20160407,20160407,0,0,0,"",0,0
"Wanneperveen","H","41","Besloten vennootschap met gewone structuur","47763","Winkels dier(benodigdhed)en/hengelsp.art","","","","","J","J",20160407,20160407,20160407,20160407,0,0,0,"",0,0
"Amsterdam","H","61","Coöperatie","6420","Financiële holdings","","","","","N","N",20160407,20160407,20160407,20160407,0,0,0,"",0,0
"Rijswijk","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20090729,20090729,0,0,0,0,0,"",0,0
"Utrecht","H","01","Eenmanszaak","6202","Advisering ohgv informatietechnologie","","","","","N","N",0,0,20160407,20160407,0,0,0,"",0,0
"Veghel","H","01","Eenmanszaak","86913","Praktijken van psychotherapeuten/-logen","","","","","N","N",0,0,20160407,20160407,20200710,0,0,"",0,0
"Hapert","H","01","Eenmanszaak","9609","Overige dienstverlening (rest)","","","","","N","N",0,0,20160407,20160407,20170307,0,0,"",0,0
"Akersloot","H","01","Eenmanszaak","74101","Communicatie- en grafisch ontwerp","","","","","N","N",0,0,20160407,20160401,20160822,0,0,"",0,0
"Vlieland","H","01","Eenmanszaak","56102","Fastfoodrest, cafet, ijssal, eetkr e.d.","","","","","N","N",0,0,20160407,20160101,0,0,0,"",0,0
"Nijkerk","H","01","Eenmanszaak","47918","Internethandel overige non-food","","","","","J","J",0,0,20160407,20160407,0,0,0,"",0,0
"Schijndel","H","01","Eenmanszaak","4331","Stukadoren","","","","","N","N",0,0,20160407,20160407,0,0,0,"",0,0
"'s-Hertogenbosch","","72","Vereniging met beperkte rechtsbevoegdheid","94991","Gezelligheidsverenigingen","","","","","","",19830313,0,0,0,0,0,0,"",0,0
"Utrecht","H","01","Eenmanszaak","9002","Dienstverlening voor uitvoerende kunst","","","","","N","N",0,0,20160407,20160407,20210701,0,0,"",0,0
"Valkenswaard","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20160407,20160407,20160407,20160407,0,0,0,"",2020,20211217
