"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Barendrecht","H","01","Eenmanszaak","46723","GH non-ferrometalen en -halffabrikaten","4311","Slopen van bouwwerken","","","","",0,0,19881024,19880901,20000310,0,0,"",0,0
"Vlaardingen","H","01","Eenmanszaak","71111","Architecten","","","","","","",0,0,19881026,19881025,20001201,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","7112","Ingenieurs/overig techn. ontwerp/advies","69102","Rechtskundige adviesbureaus","","","N","N",0,0,19881025,19880101,20181201,0,0,"",0,0
"Capelle aan den IJssel","H","01","Eenmanszaak","47992","Straathandel","","","","","N","N",0,0,19881025,19860101,0,0,20070101,"",0,0
"Hoogvliet Rotterdam","H","01","Eenmanszaak","5811","Uitgeverijen van boeken","","","","","N","N",0,0,19881025,19810101,19880901,0,0,"",0,0
"Hoek van Holland","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",19850114,19850114,19881026,19840101,19880808,0,19850114,"",2020,20220209
"Nieuwerkerk ad IJssel","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",19880920,19880920,19881026,19880920,20150801,0,0,"",2020,20220207
"Heenvliet","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","6831","Bemidd. bij handel/huur/verhuur onr.goed","","","","",19881223,19881223,19881026,19880620,20201201,0,19881223,"",2020,20220414
"Rosmalen","H","41","Besloten vennootschap met gewone structuur","4110","Projectontwikkeling","","","","","N","N",19840824,19840824,20110330,19840824,20110321,0,0,"",2021,0
"'s-Gravenhage","H","41","Besloten vennootschap met gewone structuur","68204","Verh. onroerend goed (niet v woonruimte)","","","","","N","N",19811217,19811217,20211207,19810526,20211201,0,19811217,"",2021,20220523
"Wateringen","H","01","Eenmanszaak","59111","Prod. films (geen televisiefilms)","70221","Organisatie-adviesbureaus","6202","Advisering ohgv informatietechnologie","N","N",0,0,19980212,19881027,20101213,0,0,"",0,0
"Spijkenisse","H","01","Eenmanszaak","96021","Haarverzorging","","","","","","",0,0,19881027,19851115,20110501,0,19881031,"",0,0
"Rockanje","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",19881026,19881026,20000218,19880701,20180201,0,19881026,"",2020,20210420
