"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Amersfoort","H","41","Besloten vennootschap met gewone structuur","70221","Organisatie-adviesbureaus","","","","","","",20060109,20060109,20100630,20041115,20180601,0,20060109,"",2020,20220208
"Amerongen","H","01","Eenmanszaak","6201","Ontwikkelen/produceren/uitgeven software","47918","Internethandel overige non-food","6202","Advisering ohgv informatietechnologie","","",0,0,20041115,20041115,20210825,0,0,"",0,0
"Rhenen","H","41","Besloten vennootschap met gewone structuur","64303","Beleggingsinst. met beperkte toetreding","","","","","","",20041214,20041214,20041115,20041104,20211108,0,20041214,"",2021,20220608
"Utrecht","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20041112,20041112,0,0,0,0,0,"",0,0
"Rijssen","","74","Stichting","88993","Lokaal welzijnswerk","","","","","","",20041021,20041021,0,0,0,0,0,"",0,0
"Baambrugge","H","01","Eenmanszaak","8130","Landschapsverzorging","","","","","","",0,0,20041115,20041115,0,0,0,"",0,0
"Eindhoven","H","41","Besloten vennootschap met gewone structuur","6832","Beheer van onroerend goed","","","","","N","N",20090914,20090914,20180821,20041115,20180801,0,20090914,"",2020,20220114
"Utrecht","H","41","Besloten vennootschap met gewone structuur","6612","Commissionairs/makelaars in effecten ed","","","","","N","N",20041109,20041109,20041115,20041109,20110701,0,0,"",2020,20210503
"Utrecht","H","01","Eenmanszaak","7311","Reclamebureaus","5811","Uitgeverijen van boeken","5814","Uitgeverijen van tijdschriften","","",0,0,20041115,20041115,0,0,0,"",0,0
"Veenendaal","H","41","Besloten vennootschap met gewone structuur","45112","Handel/rep. personen-/lichte bedr.auto's","","","","","","",20041105,20041105,20041115,20041105,20190901,0,0,"",2020,20210929
"Woudenberg","H","41","Besloten vennootschap met gewone structuur","70222","Advisering ohgv management/bedrijfsv.","","","","","N","N",20041111,20041111,20190625,20041111,20200520,0,0,"",2019,20210421
"Hilversum","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",20041110,20041110,20100303,20041110,20091201,0,0,"",2020,20211102
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","70221","Organisatie-adviesbureaus","","","","","","",20041109,20041109,20220425,20041109,20220413,0,0,"",2021,20220407
"Huizen","H","41","Besloten vennootschap met gewone structuur","4773","Apotheken","47911","Internethandel voeding en drogisterij","","","N","N",20041110,20041110,20041112,19971125,0,0,20041110,"",2020,20210611
"Soest","","74","Stichting","94997","Overige belangenbehartiging (rest)","","","","","","",20041111,20041111,0,0,0,0,0,"",0,0
"Harderwijk","H","41","Besloten vennootschap met gewone structuur","71111","Architecten","4120","Algemene burgerlijke en utiliteitsbouw","","","N","N",20041101,20041101,20110928,20041101,20160606,0,0,"",2020,0
"Hilversum","H","41","Besloten vennootschap met gewone structuur","6010","Radio-omroepen","6612","Commissionairs/makelaars in effecten ed","","","N","N",20041109,20041109,20041112,20041109,20210111,0,0,"",2019,20201222
"Utrecht","H","01","Eenmanszaak","93119","Overige sportaccommodaties","","","","","N","N",0,0,20041202,20041101,20200701,0,0,"",0,0
"Utrecht","H","41","Besloten vennootschap met gewone structuur","4110","Projectontwikkeling","4120","Algemene burgerlijke en utiliteitsbouw","","","N","N",20041101,20041101,20140825,20041101,20140825,0,0,"",2020,0
"Amersfoort","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","9002","Dienstverlening voor uitvoerende kunst","","","N","N",0,0,20041112,20041112,20190115,0,0,"",0,0
"Garderen","H","41","Besloten vennootschap met gewone structuur","66292","Pensioenadv.bureaus/beheer pensioenverm.","","","","","","",20041112,20041112,20090311,20041112,20181130,0,0,"",2020,20210917
"Noordgouwe","H","41","Besloten vennootschap met gewone structuur","70221","Organisatie-adviesbureaus","","","","","N","N",20041109,20041109,20070213,20041109,20070401,0,0,"",2021,20220329
"Soest","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20041115,20040901,20190226,0,0,"",0,0
"Hilversum","H","41","Besloten vennootschap met gewone structuur","70221","Organisatie-adviesbureaus","6420","Financiële holdings","","","N","N",20041215,20041215,20041115,20041101,0,0,20041215,"",2020,20210406
"Amersfoort","H","41","Besloten vennootschap met gewone structuur","64303","Beleggingsinst. met beperkte toetreding","","","","","N","N",20041216,20041216,20041115,20041111,20211109,0,20041216,"",2020,20220315
"Bergen op Zoom","N","94","Buitenl. EG-venn. met onderneming in Nederland","47717","Winkels in mode-artikelen","","","","","N","J",0,0,20041112,20041002,0,0,0,"",2014,20160108
"Ede","N","94","Buitenl. EG-venn. met onderneming in Nederland","47717","Winkels in mode-artikelen","","","","","N","N",0,0,20041112,20040812,20040812,0,0,"",2014,20160108
"Krommenie","H","11","Vennootschap onder firma","47761","Winkels bloemen/planten/zaden/tuinbenod.","47789","Winkels gespec. in overige art. (rest)","","","N","N",19910215,0,20041112,20041014,0,0,0,"",0,0
"Hilversum","N","41","Besloten vennootschap met gewone structuur","4725","Winkels in dranken","","","","","N","N",19741125,19741125,20041115,20041115,0,0,0,"",2020,0
"Hengelo","N","41","Besloten vennootschap met gewone structuur","4725","Winkels in dranken","","","","","N","N",19741125,19741125,20041115,20041111,0,0,0,"",2020,0
"Lisse","H","01","Eenmanszaak","9609","Overige dienstverlening (rest)","","","","","N","N",0,0,20070314,19820826,20080101,0,20080101,"",0,0
"Amsterdam","","71","Vereniging met volledige rechtsbevoegdheid","94991","Gezelligheidsverenigingen","","","","","","",20041028,20041028,0,0,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","4332","Bouwtimmeren","","","","","N","N",0,0,20041112,20041112,20200715,0,0,"",0,0
