"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Zwolle","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20180517,20180501,0,0,0,"",0,0
"Middelharnis","H","01","Eenmanszaak","45111","Imp. nieuwe personen-/lichte bedr.auto's","45112","Handel/rep. personen-/lichte bedr.auto's","","","J","N",0,0,20180517,20180517,20191110,0,0,"",0,0
"Vaassen","H","01","Eenmanszaak","88101","Thuiszorg","","","","","N","N",0,0,20180517,20180512,0,0,0,"",0,0
"Rotterdam","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20111012,20111012,0,0,0,0,0,"",0,0
"Hardinxveld-Giessendam","H","01","Eenmanszaak","8891","Kinderopvang","88101","Thuiszorg","","","N","N",0,0,20220114,20180501,20220101,0,0,"",0,0
"Breda","H","01","Eenmanszaak","43221","Loodg.- en fitterswerk; inst. sanitair","","","","","N","N",0,0,20180517,20180521,0,0,0,"",0,0
"Amersfoort","H","41","Besloten vennootschap met gewone structuur","4941","Goederenvervoer over weg (geen verhuiz.)","","","","","N","N",20180517,20180517,20180517,20180517,0,0,0,"",2020,20220616
"Wageningen","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","74101","Communicatie- en grafisch ontwerp","","","N","N",0,0,20180517,20180401,0,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","6201","Ontwikkelen/produceren/uitgeven software","6202","Advisering ohgv informatietechnologie","7311","Reclamebureaus","N","N",0,0,20180517,20180517,20220111,0,0,"",0,0
"Hoofddorp","H","01","Eenmanszaak","7112","Ingenieurs/overig techn. ontwerp/advies","47918","Internethandel overige non-food","","","J","N",0,0,20180517,20180516,0,0,0,"",0,0
"Denekamp","H","01","Eenmanszaak","4618","HB gespecialiseerd in overige goederen","","","","","J","J",0,0,20180517,20180521,0,0,0,"",0,0
"Roden","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20180517,20180517,20180517,20180517,0,0,0,"",2020,20210928
"'s-Gravenhage","H","01","Eenmanszaak","43993","Metselen en voegen","","","","","N","N",0,0,20180517,20180516,0,0,0,"",0,0
"Geffen","H","01","Eenmanszaak","46421","Groothandel in bovenkleding","47914","Internethandel kleding, mode-artikelen","7320","Markt- en opinieonderzoekbureaus","J","J",0,0,20180517,20180514,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","7490","Overige special. zakelijke dienstverl.","","","","","N","N",0,0,20180517,20180517,20220117,0,0,"",0,0
"Hardenberg","H","01","Eenmanszaak","4765","Winkels in speelgoed","47789","Winkels gespec. in overige art. (rest)","","","N","N",0,0,20180517,18950000,0,0,20180101,"",0,0
"Amsterdam","H","01","Eenmanszaak","74102","Industrieel en productontwerp","","","","","N","N",0,0,20180517,20180510,20201130,0,0,"",0,0
"Zoetermeer","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20180517,20180517,20180517,20180517,0,0,0,"",2020,20220509
"Rotterdam","H","41","Besloten vennootschap met gewone structuur","46699","GH ov.mach./app./toeb. ind./handel","2825","Verv. apparaten industriële koeltechniek","4665","Groothandel in bedrijfsmeubels","J","J",20180517,20180517,20210222,20180517,20210101,0,0,"",0,0
"CAPELLE AAN DEN IJSSEL","H","01","Eenmanszaak","86919","Overige paramedische praktijken","","","","","N","N",0,0,20190102,20180517,20190101,0,0,"",0,0
"Wanssum","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20180517,20180521,20190424,0,0,"",0,0
"'s-Gravenhage","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20180517,20180517,20180517,20180517,20191031,0,0,"",2020,20210622
"Oosterend","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","5621","Eventcatering","85599","Studiebegeleiding/vorming/onderwijs","N","N",0,0,20180517,20180517,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","43222","Inst. verwarmings-/luchtbehandelingsapp.","","","","","N","N",0,0,20180517,20180414,0,0,0,"",0,0
