"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Dronten","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","64303","Beleggingsinst. met beperkte toetreding","","","J","J",20040524,20040524,20040525,20040524,20130101,0,0,"",2020,20210924
"Emmeloord","H","01","Eenmanszaak","6202","Advisering ohgv informatietechnologie","","","","","N","N",0,0,20040525,20040518,0,0,0,"",0,0
"Urk","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20040524,20040524,20040525,20040524,20180205,0,0,"",2020,20211210
"Marknesse","","74","Stichting","6391","Persagentschappen","","","","","","",20040524,20040524,0,0,0,0,0,"",0,0
"Gersloot","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",20040722,20040722,20040526,20040513,20050307,0,20040722,"",2021,20220331
"Houtigehage","H","01","Eenmanszaak","33122","Rep./onderh. pneumatisch/elektr.gereeds.","2849","Verv. gereedschapswerkt niet metaalbew.","","","N","N",0,0,20040526,20040601,0,0,0,"",0,0
"Grou","H","41","Besloten vennootschap met gewone structuur","4711","Supermarkten e.d. winkels alg.ass.v.gm.","","","","","N","N",20070525,20070525,20040526,19950717,20041024,0,20070525,"",2020,20211209
"Wijnjewoude","H","01","Eenmanszaak","45194","Handel in en reparatie van caravans","43222","Inst. verwarmings-/luchtbehandelingsapp.","4321","Elektrotechnische bouwinstallatie","","",0,0,20040526,20040531,0,0,0,"",0,0
"Opeinde","H","01","Eenmanszaak","45112","Handel/rep. personen-/lichte bedr.auto's","","","","","","",0,0,20040526,20040601,0,0,0,"",0,0
"Damwâld","H","01","Eenmanszaak","55201","Verh. vakantiehuisjes en appartementen","01451","Fokken en houden van schapen","","","","",0,0,20040526,19880101,20190324,0,0,"",0,0
"Groningen","H","01","Eenmanszaak","6202","Advisering ohgv informatietechnologie","","","","","","",0,0,20040526,20040601,20160618,0,0,"",0,0
"Ten Post","","74","Stichting","64303","Beleggingsinst. met beperkte toetreding","","","","","","",20040524,20040524,0,0,0,0,0,"",0,0
"Steendam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",20040524,20040524,20040526,20040524,20070515,0,0,"",2019,20201113
"Delfzijl","H","21","Commanditaire vennootschap","50201","Zee-/kustvaart(vracht/tank; geen sleep)","","","","","","",20040301,0,20040526,20040301,0,0,0,"",0,0
"'t Zandt","","71","Vereniging met volledige rechtsbevoegdheid","90011","Beoefening van podiumkunst","","","","","","",19170101,20040518,0,0,0,0,0,"",0,0
"Haren Gn","H","41","Besloten vennootschap met gewone structuur","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",20040525,20040525,20040526,19910812,0,0,20040525,"",2021,20220303
"Peize","H","01","Eenmanszaak","47999","DH via overige distributievormen","","","","","J","N",0,0,20040526,20040526,20080528,0,0,"",0,0
"Nieuw-Schoonebeek","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",20040525,20040525,20040526,20040525,20190507,0,0,"",2020,20210730
"Nieuw-Schoonebeek","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",20040525,20040525,20040526,20040525,20040525,0,0,"",2020,20210729
"Nieuw-Schoonebeek","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",20040525,20040525,20040526,20040525,0,0,0,"",2020,20210728
