"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Almere","H","41","Besloten vennootschap met gewone structuur","7112","Ingenieurs/overig techn. ontwerp/advies","70221","Organisatie-adviesbureaus","6420","Financiële holdings","N","N",20201124,20201124,20201124,20201124,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","47914","Internethandel kleding, mode-artikelen","","","","","N","N",0,0,20201124,20201124,0,0,0,"",0,0
"Schiedam","H","01","Eenmanszaak","4312","Grondverzet","43999","Overige gespec. werkz. in de bouw (rest)","","","N","N",0,0,20201124,20201130,0,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","4321","Elektrotechnische bouwinstallatie","","","","","N","N",0,0,20201124,20201123,0,0,0,"",0,0
"Hooghalen","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","8130","Landschapsverzorging","","","N","N",0,0,20201124,20201113,0,0,0,"",0,0
"Leiderdorp","H","01","Eenmanszaak","8010","Particuliere beveiliging","90011","Beoefening van podiumkunst","","","J","J",0,0,20210408,20201124,20210324,0,0,"",0,0
"Meppel","H","41","Besloten vennootschap met gewone structuur","46491","Groothandel in fietsen en bromfietsen","47916","Internethandel in vrijetijdsartikelen","","","N","N",20201124,20201124,20201124,20201124,0,0,0,"",0,0
"Ulft","H","01","Eenmanszaak","47915","Internethandel huis- en tuinartikelen","","","","","J","J",0,0,20201124,20201201,0,0,0,"",0,0
"Jirnsum","H","11","Vennootschap onder firma","7734","Verhuur en lease van schepen","","","","","N","N",20201118,0,20201124,20201118,0,0,0,"",0,0
"Barneveld","H","01","Eenmanszaak","96022","Schoonheidsverzorging/pedi-/manicures","","","","","J","N",0,0,20201124,20201103,0,0,0,"",0,0
"Breda","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20201124,20201201,0,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","96022","Schoonheidsverzorging/pedi-/manicures","","","","","N","N",0,0,20201124,20201201,20201215,0,0,"",0,0
"Zwolle","H","07","Maatschap","01412","Opfokken jongvee voor melkveehouderij","","","","","N","N",20200101,0,20201124,19900101,0,0,20200101,"",0,0
"Amsterdam","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","9003","Schrijven en overige scheppende kunst","5913","Distributie van films en tv-producties","N","N",0,0,20201124,20201101,20210112,0,0,"",0,0
"Hoofddorp","H","01","Eenmanszaak","10822","Verv. chocolade en suikerwerk","","","","","N","N",0,0,20201124,20201201,20211004,0,0,"",0,0
"Huizen","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20201124,20201201,0,0,0,"",0,0
"Haarlem","H","01","Eenmanszaak","45205","Overige gespec. reparatie/slepen auto's","","","","","N","N",0,0,20201124,20201124,20210301,0,0,"",0,0
"Amersfoort","H","11","Vennootschap onder firma","4333","Afwerking van vloeren en wanden","","","","","N","N",20201124,0,20201124,20201124,0,0,0,"",0,0
"Winkel","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","5621","Eventcatering","","","N","N",0,0,20201124,20201101,0,0,0,"",0,0
"Oss","H","01","Eenmanszaak","47914","Internethandel kleding, mode-artikelen","96021","Haarverzorging","","","N","J",0,0,20201124,20201201,0,0,0,"",0,0
"Meppel","H","41","Besloten vennootschap met gewone structuur","46491","Groothandel in fietsen en bromfietsen","47916","Internethandel in vrijetijdsartikelen","","","N","N",20201124,20201124,20201124,20201124,0,0,0,"",0,0
"Assendelft","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20201124,20201124,0,0,0,"",0,0
"Haarlem","H","01","Eenmanszaak","5912","Facilitaire activ. voor film-/tv-prod.","7490","Overige special. zakelijke dienstverl.","9003","Schrijven en overige scheppende kunst","N","N",0,0,20201124,20201124,0,0,0,"",0,0
"Breda","H","01","Eenmanszaak","47911","Internethandel voeding en drogisterij","","","","","N","N",0,0,20201124,20201124,0,0,0,"",0,0
"Haaksbergen","H","01","Eenmanszaak","7021","Adviesbureaus publ. relations en comm.","96022","Schoonheidsverzorging/pedi-/manicures","","","J","N",0,0,20201124,20201101,20220324,0,0,"",0,0
"Driebergen-Rijsenburg","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","70222","Advisering ohgv management/bedrijfsv.","8211","Brede administratieve dienstverlening","N","N",0,0,20201124,20201201,0,0,0,"",0,0
"Rotterdam","H","41","Besloten vennootschap met gewone structuur","6832","Beheer van onroerend goed","","","","","N","N",20201119,20201119,20201124,20201119,0,0,0,"",0,0
"Krimpen aan den IJssel","H","01","Eenmanszaak","8121","Interieurreiniging van gebouwen","","","","","N","N",0,0,20201124,20201123,0,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","4339","Overige afwerking van gebouwen","","","N","N",0,0,20201124,20201124,20211013,0,0,"",0,0
"Mill","H","41","Besloten vennootschap met gewone structuur","4532","DH in auto-onderdelen en -accessoires","45311","GH/HB auto-ond./-access. (geen banden)","","","N","N",20201116,20201116,20201124,20201116,0,0,0,"",2021,20220616
"Mariahout","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20201123,20201123,20201124,20201123,0,0,0,"",2020,20211011
"Rotterdam","H","01","Eenmanszaak","4941","Goederenvervoer over weg (geen verhuiz.)","47919","Internethandel alg.assortiment non-food","","","J","N",0,0,20201124,20201124,20210801,0,0,"",0,0
"Assen","H","01","Eenmanszaak","45112","Handel/rep. personen-/lichte bedr.auto's","","","","","J","J",0,0,20201124,20201124,20210519,0,0,"",0,0
"IJmuiden","H","01","Eenmanszaak","47919","Internethandel alg.assortiment non-food","","","","","N","N",0,0,20201124,20201101,0,0,0,"",0,0
"Barendrecht","H","01","Eenmanszaak","47916","Internethandel in vrijetijdsartikelen","","","","","J","N",0,0,20201124,20201124,0,0,0,"",0,0
"Veenendaal","H","01","Eenmanszaak","86929","Samenwerkingsorganen ohgv gez.zorg","","","","","N","N",0,0,20201124,20201123,0,0,0,"",0,0
"Oldenzaal","H","01","Eenmanszaak","4332","Bouwtimmeren","","","","","N","N",0,0,20201124,20201117,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","74201","Fotografie","59111","Prod. films (geen televisiefilms)","","","N","N",0,0,20211228,20201130,20211215,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","74101","Communicatie- en grafisch ontwerp","7021","Adviesbureaus publ. relations en comm.","","","N","N",0,0,20201124,20201201,20220222,0,0,"",0,0
"Leiden","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20201124,20201124,20201124,20201124,0,0,0,"",0,0
"Arnhem","H","01","Eenmanszaak","85519","Overig sport- en recreatieonderwijs","","","","","N","N",0,0,20201124,20201130,20220128,0,0,"",0,0
"'s-Hertogenbosch","H","01","Eenmanszaak","93299","Ov. recreatie (rest)(geen jachthavens)","","","","","J","J",0,0,20201124,20201119,0,0,0,"",0,0
"Maastricht","H","01","Eenmanszaak","53202","Koeriers","","","","","N","N",0,0,20201124,20201123,20220427,0,0,"",0,0
"'s-Gravenzande","H","01","Eenmanszaak","88101","Thuiszorg","88103","Ondersteuning/begeleiding gehandicapten","","","N","N",0,0,20201124,20201124,0,0,0,"",0,0
"Haarlem","H","01","Eenmanszaak","69202","Accountants-administratieconsulenten","","","","","N","N",0,0,20201124,20201124,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","85599","Studiebegeleiding/vorming/onderwijs","","","","","N","N",0,0,20201124,20201030,0,0,0,"",0,0
"Schiedam","H","01","Eenmanszaak","45402","DH en reparatie motorfiets(onderdel)en","77399","Verh./lease ov.mach./werkt./ov. goederen","2562","Algemene metaalbewerking","J","J",0,0,20201124,20201125,20210304,0,0,"",0,0
"Noordwijk","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","5630","Cafés","56101","Restaurants","N","N",20201123,20201123,20201124,20201123,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","69101","Advocatenkantoren, bewindv. en curatoren","","","","","N","N",0,0,20201124,20201201,20220102,0,0,"",0,0
"Utrecht","H","01","Eenmanszaak","6399","Ov. dienstv. activ. opgv informatie","9003","Schrijven en overige scheppende kunst","1820","Reproductie van opgenomen media","N","N",0,0,20201124,20201110,0,0,0,"",0,0
