"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Amsterdam","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20151015,20151015,0,0,0,0,0,"",0,0
"Amsterdam","","74","Stichting","94997","Overige belangenbehartiging (rest)","","","","","","",20151023,20151023,0,0,0,0,0,"",0,0
"Rotterdam","","74","Stichting","94993","Steunfondsen (niet ohgv welzijnszorg)","","","","","","",20151022,20151022,0,0,0,0,0,"",0,0
"Echt","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20151023,20151023,20151023,20151023,0,0,0,"",2020,20210708
"Groningen","H","61","Coöperatie","86911","Praktijken van verloskundigen","","","","","N","N",20151023,20151023,20151023,20151023,0,0,0,"",2020,20210910
"Boskoop","H","01","Eenmanszaak","74101","Communicatie- en grafisch ontwerp","9003","Schrijven en overige scheppende kunst","","","N","N",0,0,20151023,20150801,20181101,0,0,"",0,0
"Deurne","H","01","Eenmanszaak","5621","Eventcatering","","","","","N","N",0,0,20151023,20151023,0,0,0,"",0,0
"Breukelen","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20151023,20151023,20180403,0,0,"",0,0
"Siebengewald","H","11","Vennootschap onder firma","1105","Vervaardiging van bier","","","","","J","J",20151012,0,20151023,20151012,0,0,0,"",0,0
"Leeuwarden","H","01","Eenmanszaak","6312","Webportals","74101","Communicatie- en grafisch ontwerp","","","N","N",0,0,20151023,20151021,20200215,0,0,"",0,0
"Lunteren","H","01","Eenmanszaak","74101","Communicatie- en grafisch ontwerp","","","","","N","N",0,0,20210812,20150901,20220401,0,0,"",0,0
"Stein","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20151023,20151023,0,0,0,"",0,0
"Vlaardingen","H","61","Coöperatie","86929","Samenwerkingsorganen ohgv gez.zorg","","","","","N","N",20151023,20151023,20151023,20151023,20210923,0,0,"",0,0
"Bakel","H","41","Besloten vennootschap met gewone structuur","6831","Bemidd. bij handel/huur/verhuur onr.goed","6832","Beheer van onroerend goed","","","N","N",20151023,20151023,20200706,20151023,20200525,0,0,"",2021,20220419
"Waalwijk","H","41","Besloten vennootschap met gewone structuur","3230","Vervaardiging van sportartikelen","46496","GH sportartikelen (geen watersport)","47916","Internethandel in vrijetijdsartikelen","J","J",20151023,20151023,20151023,20151023,20161115,0,0,"",2020,20220529
"Twello","H","01","Eenmanszaak","7112","Ingenieurs/overig techn. ontwerp/advies","","","","","J","J",0,0,20151023,20151030,20201126,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","46425","Groothandel in mode-artikelen","47914","Internethandel kleding, mode-artikelen","46421","Groothandel in bovenkleding","J","J",20151021,20151021,20151023,20130909,20210201,0,20151021,"",2018,20190918
"Wijchen","H","01","Eenmanszaak","6201","Ontwikkelen/produceren/uitgeven software","74101","Communicatie- en grafisch ontwerp","90011","Beoefening van podiumkunst","N","N",0,0,20151023,20151023,0,0,0,"",0,0
"Zevenaar","H","01","Eenmanszaak","7490","Overige special. zakelijke dienstverl.","","","","","N","N",0,0,20151023,20151025,0,0,0,"",0,0
"Arnhem","H","41","Besloten vennootschap met gewone structuur","70221","Organisatie-adviesbureaus","","","","","N","N",20151023,20151023,20151023,20151023,20160601,0,0,"",0,0
"Rijsenhout","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20151022,20151022,20151023,20151022,0,0,0,"",2017,20190530
"Almelo","H","41","Besloten vennootschap met gewone structuur","56102","Fastfoodrest, cafet, ijssal, eetkr e.d.","6420","Financiële holdings","71203","Overige keuring en controle","N","N",20151022,20151022,20151023,20151022,20210909,0,0,"",2020,20220106
"Halsteren","","74","Stichting","93195","Organiseren van sportevenementen","94993","Steunfondsen (niet ohgv welzijnszorg)","","","","",20151020,20151020,0,0,0,0,0,"",0,0
"Haarlem","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",19860926,19860926,0,0,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","7490","Overige special. zakelijke dienstverl.","","","","","N","N",0,0,20220429,20150101,20220419,0,0,"",0,0
"Leiden","H","01","Eenmanszaak","66299","Ov. dienstv. ohgv verz./pensioenf.","","","","","N","N",0,0,20151023,20151023,0,0,0,"",0,0
