"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Harmelen","H","01","Eenmanszaak","33121","Rep./onderh. mach. voor algemeen gebruik","4332","Bouwtimmeren","","","","",0,0,20091001,20091005,20150501,0,0,"",0,0
"Wijk bij Duurstede","H","01","Eenmanszaak","86913","Praktijken van psychotherapeuten/-logen","70221","Organisatie-adviesbureaus","","","","",0,0,20091001,20091001,0,0,0,"",0,0
"Leerdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",20090928,20090928,20091001,20090928,0,0,0,"",2020,20211118
"Maarssen","H","01","Eenmanszaak","96022","Schoonheidsverzorging/pedi-/manicures","46499","GH ov. consumentenart. (non-food) (rest)","4619","Niet-gespecialiseerde handelsbemiddeling","J","J",0,0,20091001,20091001,20200901,0,0,"",0,0
"Leerdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",20090928,20090928,20091001,20090928,0,0,0,"",2020,20211118
"Amerongen","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","","",20090917,20090917,20091001,20090917,0,0,0,"",2020,20210517
"Everdingen","H","01","Eenmanszaak","71202","Keuring/controle mach./app./materialen","","","","","","",0,0,20091001,20091001,0,0,0,"",0,0
"Varik","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","","","","","N","N",0,0,20091001,20020101,0,0,0,"",0,0
"Wageningen","H","01","Eenmanszaak","69102","Rechtskundige adviesbureaus","","","","","N","N",0,0,20110711,20091001,20110615,0,0,"",0,0
"Nieuwegein","H","07","Maatschap","86221","Praktijken medisch spec./med. dagbehand.","","","","","","",20080701,0,20091001,20080701,0,0,0,"",0,0
"Alem","H","07","Maatschap","0150","Akker-/tuinbouw icm fokken/houden dieren","","","","","","",19900201,0,20141013,19900201,0,0,0,"",0,0
"De Bilt","H","01","Eenmanszaak","86913","Praktijken van psychotherapeuten/-logen","","","","","N","N",0,0,20091001,20070101,20130101,0,0,"",0,0
"Utrecht","H","01","Eenmanszaak","7320","Markt- en opinieonderzoekbureaus","59111","Prod. films (geen televisiefilms)","7430","Vertalers en tolken","","",0,0,20091001,20091001,20220401,0,0,"",0,0
"'s-Hertogenbosch","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","","",20090930,20090930,20170210,20090930,20170207,0,0,"",2021,20220415
"Arnhem","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","74201","Fotografie","","","","",0,0,20210518,20091001,20210503,0,0,"",0,0
"Zeist","H","41","Besloten vennootschap met gewone structuur","85599","Studiebegeleiding/vorming/onderwijs","","","","","","",20090928,20090928,20091001,20090928,20180102,0,0,"",2020,20211206
"Bosch en Duin","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",20090923,20090923,20181109,20090923,20181109,0,0,"",2020,20220302
"Woerden","H","41","Besloten vennootschap met gewone structuur","7490","Overige special. zakelijke dienstverl.","","","","","","",20091030,20091030,20091001,20090928,20220117,0,20091030,"",2021,20220127
"IJsselstein","H","01","Eenmanszaak","8553","Auto- en motorrijscholen","","","","","","",0,0,20091001,20091001,0,0,0,"",0,0
"Utrecht","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","","","","","","",0,0,20091001,20091001,0,0,0,"",0,0
"Loenen aan de Vecht","H","01","Eenmanszaak","7311","Reclamebureaus","7490","Overige special. zakelijke dienstverl.","9003","Schrijven en overige scheppende kunst","","",0,0,20091001,20091001,20181130,0,0,"",0,0
"Langbroek","H","01","Eenmanszaak","96022","Schoonheidsverzorging/pedi-/manicures","","","","","","",0,0,20091001,20091001,20200418,0,0,"",0,0
"Acquoy","H","01","Eenmanszaak","7112","Ingenieurs/overig techn. ontwerp/advies","4120","Algemene burgerlijke en utiliteitsbouw","","","","",0,0,20140412,20091001,0,0,0,"",0,0
"Kortgene","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","46421","Groothandel in bovenkleding","","","","",20090929,20090929,20141208,20090929,20180413,0,0,"",2019,20211126
"Gorinchem","H","11","Vennootschap onder firma","8211","Brede administratieve dienstverlening","","","","","N","N",20091001,0,20141105,20091001,20140901,0,0,"",0,0
"Woerden","H","01","Eenmanszaak","85592","Bedrijfsopleiding en -training","70221","Organisatie-adviesbureaus","85519","Overig sport- en recreatieonderwijs","","",0,0,20091001,20091001,0,0,0,"",0,0
"Maarssen","H","01","Eenmanszaak","8560","Dienstverlening voor het onderwijs","","","","","N","N",0,0,20091001,20091001,0,0,0,"",0,0
"Kesteren","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","4334","Schilderen en glaszetten","9003","Schrijven en overige scheppende kunst","N","N",0,0,20190326,20091002,20120619,0,0,"",0,0
"Wageningen","H","41","Besloten vennootschap met gewone structuur","7112","Ingenieurs/overig techn. ontwerp/advies","","","","","","",20090928,20090928,20170302,20090928,20171101,0,0,"",2020,20211018
"Zeist","H","01","Eenmanszaak","6311","Gegevensverw./webhosting/aanverw. activ.","6201","Ontwikkelen/produceren/uitgeven software","","","","",0,0,20091001,20091001,20140416,0,0,"",0,0
