"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Appelscha","","74","Stichting","93195","Organiseren van sportevenementen","","","","","","",20150902,20150902,0,0,0,0,0,"",0,0
"Diemen","H","01","Eenmanszaak","85599","Studiebegeleiding/vorming/onderwijs","85592","Bedrijfsopleiding en -training","","","N","N",0,0,20210201,20150831,20210401,0,0,"",0,0
"Utrecht","H","41","Besloten vennootschap met gewone structuur","7490","Overige special. zakelijke dienstverl.","","","","","N","N",20150902,20150902,20150902,20150902,0,0,0,"",2020,20220608
"Volendam","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","70221","Organisatie-adviesbureaus","","","N","N",0,0,20150902,20150902,0,0,0,"",0,0
"Nieuwe Wetering","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","64303","Beleggingsinst. met beperkte toetreding","","","N","N",20150901,20150831,20150902,20150901,0,0,0,"",2020,20211108
"Lent","H","01","Eenmanszaak","69101","Advocatenkantoren, bewindv. en curatoren","","","","","N","N",0,0,20150902,20150907,20151201,0,0,"",0,0
"Dreumel","H","41","Besloten vennootschap met gewone structuur","46218","GH akkerbouwprod./veevoeder (alg. ass.)","45112","Handel/rep. personen-/lichte bedr.auto's","45192","Handel/rep. zwaardere bedrijfsauto's","J","J",20150902,20150902,20171102,20150902,20171101,0,0,"",2020,20211108
"Maastricht","H","01","Eenmanszaak","8891","Kinderopvang","","","","","N","N",0,0,20150902,20150901,20170608,0,0,"",0,0
"Sliedrecht","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20150902,20150902,20150902,20150902,0,0,0,"",2017,20190307
"Nieuwerkerk ad IJssel","H","01","Eenmanszaak","71201","Keuring/controle agr. prod./voedingsmid.","","","","","N","N",0,0,20150902,20150901,0,0,0,"",0,0
"Haarlem","H","41","Besloten vennootschap met gewone structuur","7112","Ingenieurs/overig techn. ontwerp/advies","","","","","N","N",20150902,20150902,20150902,20150902,20181020,0,0,"",2021,20220412
"Gouda","H","41","Besloten vennootschap met gewone structuur","70221","Organisatie-adviesbureaus","7490","Overige special. zakelijke dienstverl.","","","N","N",20150902,20150902,20171109,20150902,20171108,0,0,"",2021,20220603
"Amsterdam","H","21","Commanditaire vennootschap","64923","Participatiemaatschappijen","","","","","N","N",20150902,0,20220524,20150902,20220415,0,0,"",0,0
"Vinkeveen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20150902,20150902,20190131,20150902,20190116,0,0,"",2020,20220421
"Hoogeveen","H","01","Eenmanszaak","6209","Ov. dienstv. act. ohgv informatietechn.","","","","","N","N",0,0,20150902,20150909,20160202,0,0,"",0,0
"Vlissingen","H","11","Vennootschap onder firma","4761","Winkels in boeken","","","","","N","N",20150901,0,20150902,20150901,0,0,0,"",0,0
"Zevenaar","H","01","Eenmanszaak","4775","Winkels in parfums en cosmetica","","","","","N","N",0,0,20150902,20150902,20150908,0,0,"",0,0
"Bosch en Duin","H","41","Besloten vennootschap met gewone structuur","4110","Projectontwikkeling","68204","Verh. onroerend goed (niet v woonruimte)","6832","Beheer van onroerend goed","N","N",20150902,20150902,20151028,20150902,20151028,0,0,"",2020,20211105
"Baarlo","","72","Vereniging met beperkte rechtsbevoegdheid","94991","Gezelligheidsverenigingen","","","","","","",19950201,0,0,0,0,0,0,"",0,0
"Leiden","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","86919","Overige paramedische praktijken","","","N","N",0,0,20150902,20150902,20160725,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20150902,20150902,20150902,20150902,20190325,0,0,"",2020,20211207
"Groningen","","74","Stichting","6420","Financiële holdings","","","","","","",20150901,20150901,0,0,0,0,0,"",0,0
"Zieuwent","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20150902,20150901,0,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","4617","HB in voedings- en genotmiddelen","","","","","N","N",0,0,20150902,20150901,20190405,0,0,"",0,0
"Gendringen","H","41","Besloten vennootschap met gewone structuur","7490","Overige special. zakelijke dienstverl.","","","","","N","N",20150902,20150902,20210705,20150902,20210101,0,0,"",2021,20220602
