"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Amsterdam","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20150202,20150202,0,0,0,0,0,"",0,0
"Langeweg","H","01","Eenmanszaak","69203","Boekhoudkantoren","","","","","N","N",0,0,20150204,20150201,0,0,0,"",0,0
"Volendam","H","01","Eenmanszaak","4332","Bouwtimmeren","","","","","N","N",0,0,20150204,20150204,0,0,0,"",0,0
"Amsterdam","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20150203,20150203,0,0,0,0,0,"",0,0
"Maastricht","H","94","Buitenl. EG-venn. met onderneming in Nederland","8291","Kredietinformatie- en incassobureaus","","","","","N","N",19930705,19930705,20150204,20150101,0,0,0,"",0,0
"IJmuiden","H","01","Eenmanszaak","4333","Afwerking van vloeren en wanden","","","","","N","N",0,0,20150204,20150204,0,0,0,"",0,0
"Bunnik","H","01","Eenmanszaak","8621","Praktijken van huisartsen","","","","","N","N",0,0,20150204,20150211,20150221,0,0,"",0,0
"Yerseke","H","11","Vennootschap onder firma","45112","Handel/rep. personen-/lichte bedr.auto's","77111","Verh. personen-/lichte bedrijfsauto's","","","N","N",20150101,0,20150204,20150101,20170101,0,0,"",0,0
"Purmerend","H","01","Eenmanszaak","4664","GH textielindustrie-/naai-/breimachines","94992","Hobbyclubs","","","J","N",0,0,20150204,20150204,0,0,0,"",0,0
"Maastricht","H","01","Eenmanszaak","0161","Dienstverl. akker- en/of tuinbouw","","","","","N","N",0,0,20150204,20150207,20200523,0,0,"",0,0
"Amersfoort","H","41","Besloten vennootschap met gewone structuur","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",20150202,20150202,20150204,20150202,20200101,0,0,"",2020,20220427
"Arnhem","H","01","Eenmanszaak","85519","Overig sport- en recreatieonderwijs","","","","","N","N",0,0,20150204,20150126,0,0,0,"",0,0
"Ilpendam","H","01","Eenmanszaak","33121","Rep./onderh. mach. voor algemeen gebruik","","","","","N","N",0,0,20150204,20150201,0,0,0,"",0,0
"Zaltbommel","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20150203,20150203,20201103,20150203,20201102,0,0,"",2019,20201127
"Winterswijk","H","11","Vennootschap onder firma","56101","Restaurants","5630","Cafés","","","N","N",20150204,0,20150204,20150204,20150401,0,0,"",0,0
"Utrecht","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",19760204,19760204,0,0,0,0,0,"",0,0
"Doetinchem","H","01","Eenmanszaak","8891","Kinderopvang","","","","","N","N",0,0,20150204,20150101,0,0,0,"",0,0
"Roosendaal","H","01","Eenmanszaak","47914","Internethandel kleding, mode-artikelen","","","","","N","N",0,0,20150204,20150201,20181001,0,0,"",0,0
"Oldeholtpade","H","01","Eenmanszaak","96022","Schoonheidsverzorging/pedi-/manicures","96021","Haarverzorging","","","N","N",0,0,20150204,20150205,0,0,0,"",0,0
"Margraten","H","01","Eenmanszaak","4782","Markthandel in textiel/kleding/schoeisel","","","","","N","N",0,0,20150204,20150101,0,0,0,"",0,0
"Bladel","H","01","Eenmanszaak","47999","DH via overige distributievormen","","","","","N","N",0,0,20150204,20150201,0,0,0,"",0,0
"Enschede","","71","Vereniging met volledige rechtsbevoegdheid","94997","Overige belangenbehartiging (rest)","","","","","","",20150203,20150203,0,0,0,0,0,"",0,0
"Rutten","H","01","Eenmanszaak","4532","DH in auto-onderdelen en -accessoires","45112","Handel/rep. personen-/lichte bedr.auto's","45202","Bandenservicebedrijven","N","N",0,0,20150204,20150203,0,0,0,"",0,0
"Dwingeloo","H","01","Eenmanszaak","55202","Jeugdherbergen en vakantiekampen","55201","Verh. vakantiehuisjes en appartementen","","","N","N",0,0,20150204,19990101,0,0,20150101,"",0,0
"Ambt Delden","H","11","Vennootschap onder firma","68204","Verh. onroerend goed (niet v woonruimte)","","","","","N","N",20140701,0,20150204,20140701,20160111,0,0,"",0,0
"Wassenaar","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20150128,20150128,0,0,0,0,0,"",0,0
"Alblasserdam","H","41","Besloten vennootschap met gewone structuur","4329","Overige bouwinstallatie","6420","Financiële holdings","","","N","N",20150203,20150203,20150204,20150203,0,0,0,"",2017,20181101
"Breda","","72","Vereniging met beperkte rechtsbevoegdheid","94991","Gezelligheidsverenigingen","","","","","","",19930101,0,0,0,0,0,0,"",0,0
"Maastricht","H","01","Eenmanszaak","69203","Boekhoudkantoren","","","","","N","N",0,0,20150204,20150101,0,0,0,"",0,0
"Asten","H","01","Eenmanszaak","69203","Boekhoudkantoren","85592","Bedrijfsopleiding en -training","4120","Algemene burgerlijke en utiliteitsbouw","N","N",0,0,20150204,20150201,0,0,0,"",0,0
"IJsselstein","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20150202,20150202,20150204,20150202,20150625,0,0,"",2020,20210923
"Bussum","H","01","Eenmanszaak","7311","Reclamebureaus","9003","Schrijven en overige scheppende kunst","","","N","N",0,0,20150204,20150128,0,0,0,"",0,0
"Spijkenisse","H","01","Eenmanszaak","88101","Thuiszorg","","","","","N","N",0,0,20150204,20150211,20150917,0,0,"",0,0
"Eindhoven","H","01","Eenmanszaak","47242","Winkels in chocolade en suikerwerk","","","","","N","N",0,0,20160405,20150204,20190801,0,0,"",0,0
"Utrecht","","74","Stichting","94997","Overige belangenbehartiging (rest)","","","","","","",20150203,20150203,0,0,0,0,0,"",0,0
"Helmond","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20150202,20150202,20150204,20150202,20151001,0,0,"",2020,20211027
"'s-Gravenhage","H","74","Stichting","6832","Beheer van onroerend goed","","","","","N","N",20150203,20150203,20170606,20170601,0,0,0,"",0,0
"Geldermalsen","H","01","Eenmanszaak","47918","Internethandel overige non-food","","","","","N","N",0,0,20150204,20150204,0,0,0,"",0,0
"Dongen","H","01","Eenmanszaak","96022","Schoonheidsverzorging/pedi-/manicures","","","","","N","N",0,0,20220429,20150202,20220419,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","70222","Advisering ohgv management/bedrijfsv.","","","","","N","N",0,0,20171122,20150202,20171116,0,0,"",0,0
"Maastricht","H","01","Eenmanszaak","86919","Overige paramedische praktijken","","","","","N","N",0,0,20150204,20150101,0,0,0,"",0,0
"Nederweert","","72","Vereniging met beperkte rechtsbevoegdheid","94991","Gezelligheidsverenigingen","","","","","","",19980101,0,0,0,0,0,0,"",0,0
"Amersfoort","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20150203,20150203,20190226,20150203,20190225,0,0,"",2020,20210910
"Amsterdam","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20100810,20100810,0,0,0,0,0,"",0,0
"Voorschoten","H","01","Eenmanszaak","8891","Kinderopvang","","","","","N","N",0,0,20150204,20150101,0,0,0,"",0,0
"Amsterdam","","71","Vereniging met volledige rechtsbevoegdheid","94997","Overige belangenbehartiging (rest)","","","","","","",20150129,20150129,0,0,0,0,0,"",0,0
"Wesepe","H","01","Eenmanszaak","6831","Bemidd. bij handel/huur/verhuur onr.goed","","","","","N","N",0,0,20150204,20150201,20150316,0,0,"",0,0
"Hoofddorp","H","01","Eenmanszaak","4321","Elektrotechnische bouwinstallatie","","","","","N","N",0,0,20170725,20150128,20211018,0,0,"",0,0
"Terheijden","H","74","Stichting","90012","Producenten van podiumkunst","","","","","N","N",20141107,20141107,20200803,20200730,0,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","70222","Advisering ohgv management/bedrijfsv.","","","","","N","N",20150202,20150202,20150204,20150202,0,0,0,"",2020,20211030
"Helmond","H","01","Eenmanszaak","88101","Thuiszorg","","","","","N","N",0,0,20150204,20150202,20170816,0,0,"",0,0
"Dinteloord","","74","Stichting","6420","Financiële holdings","","","","","","",20150202,20150202,0,0,0,0,0,"",0,0
"IJmuiden","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20140417,20140417,0,0,0,0,0,"",0,0
"Dordrecht","H","01","Eenmanszaak","74101","Communicatie- en grafisch ontwerp","","","","","N","N",0,0,20220208,20150204,20220129,0,0,"",0,0
"Stroe","H","01","Eenmanszaak","5221","Dienstverlening voor vervoer over land","47914","Internethandel kleding, mode-artikelen","47916","Internethandel in vrijetijdsartikelen","N","N",0,0,20150204,20150201,20210325,0,0,"",0,0
"Radewijk","H","01","Eenmanszaak","68204","Verh. onroerend goed (niet v woonruimte)","46231","Groothandel in levend vee","4611","HB landbouwprod., levende dieren e.d.","J","J",0,0,20150204,20150204,0,0,0,"",0,0
"Dordrecht","H","41","Besloten vennootschap met gewone structuur","90012","Producenten van podiumkunst","","","","","N","N",20150203,20150203,20150204,20150203,0,0,0,"",0,0
"Zwolle","H","01","Eenmanszaak","6202","Advisering ohgv informatietechnologie","","","","","N","N",0,0,20150204,20150202,0,0,0,"",0,0
"Nijverdal","H","11","Vennootschap onder firma","4221","Leggen van rioleringen/buizen/pijpen ed","46693","GH verbrandingsmotoren/pompen/compress.","","","N","N",20150101,0,20150204,19760901,0,0,20150101,"",0,0
"Markelo","H","41","Besloten vennootschap met gewone structuur","2016","Verv. kunststof in primaire vorm","","","","","J","J",20150203,20150203,20150204,20150203,20160201,0,0,"",2020,20211122
"Bergen (NH)","H","11","Vennootschap onder firma","70222","Advisering ohgv management/bedrijfsv.","69201","Registeraccountants","","","N","N",20150201,0,20150204,20150201,0,0,0,"",0,0
"Loon op Zand","H","01","Eenmanszaak","0111","Teelt granen/peulvruchten/olieh. zaden","01134","Teelt aardapp en ov. wortel/knolgewassen","","","N","N",0,0,20150204,20131108,0,0,0,"",0,0
"Amsterdam","H","11","Vennootschap onder firma","4711","Supermarkten e.d. winkels alg.ass.v.gm.","","","","","N","N",20150204,0,20150204,19910409,0,0,20150204,"",0,0
"Naaldwijk","H","01","Eenmanszaak","88103","Ondersteuning/begeleiding gehandicapten","","","","","N","N",0,0,20150204,20150204,20181001,0,0,"",0,0
"Vlijmen","H","01","Eenmanszaak","4334","Schilderen en glaszetten","9003","Schrijven en overige scheppende kunst","","","N","N",0,0,20150204,20150209,0,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","47918","Internethandel overige non-food","","","","","J","N",0,0,20150204,20150205,20161003,0,0,"",0,0
"Hoofddorp","","74","Stichting","94996","Overige ideële organisaties (rest)","","","","","","",20150203,20150203,0,0,0,0,0,"",0,0
"Deventer","H","11","Vennootschap onder firma","8891","Kinderopvang","","","","","N","N",20150204,0,20150204,20150204,0,0,0,"",0,0
"Meppel","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20141224,20141224,0,0,0,0,0,"",0,0
"Putten","H","01","Eenmanszaak","7490","Overige special. zakelijke dienstverl.","","","","","N","N",0,0,20151104,20150101,20151023,0,0,"",0,0
"Enkhuizen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20150130,20150130,20150204,20150130,0,0,0,"",2020,20210415
"Rotterdam","H","41","Besloten vennootschap met gewone structuur","56101","Restaurants","","","","","N","N",20150203,20150203,20150204,20150203,20150204,0,0,"",2020,20211215
"Lelystad","H","41","Besloten vennootschap met gewone structuur","7721","Verhuur van sport- en recreatieartikelen","","","","","N","N",20150130,20150130,20150204,20150130,0,0,0,"",2020,20210623
"Brakel","H","01","Eenmanszaak","47241","Winkels in brood en banket","47911","Internethandel voeding en drogisterij","","","N","N",0,0,20150204,20150202,0,0,0,"",0,0
"Doetinchem","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20141231,20141231,0,0,0,0,0,"",0,0
"Ommel","H","01","Eenmanszaak","0143","Fokken en houden van paarden en ezels","5221","Dienstverlening voor vervoer over land","","","N","N",0,0,20150204,20150101,0,0,0,"",0,0
"Winschoten","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20150203,20150203,20150204,20150203,0,0,0,"",2021,20220310
"Schiedam","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20200312,20150202,20200301,0,0,"",0,0
"Berkel en Rodenrijs","H","61","Coöperatie","7490","Overige special. zakelijke dienstverl.","","","","","N","N",20150130,20150130,20190702,20150130,20190701,0,0,"",2020,20210609
"Amsterdam","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20150129,20150129,0,0,0,0,0,"",0,0
"Grubbenvorst","H","01","Eenmanszaak","6201","Ontwikkelen/produceren/uitgeven software","6202","Advisering ohgv informatietechnologie","","","N","N",0,0,20150204,20150201,20210616,0,0,"",0,0
"Rijssen","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20141231,20141231,0,0,0,0,0,"",0,0
