"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Kampen","H","11","Vennootschap onder firma","33121","Rep./onderh. mach. voor algemeen gebruik","","","","","","",19970101,0,19930603,19930601,20060301,0,19970101,"",0,0
"Ommen","H","41","Besloten vennootschap met gewone structuur","64303","Beleggingsinst. met beperkte toetreding","64301","Beleggingsinstell. in financiële activa","","","","",19930419,19930419,19930604,19930419,20050228,0,0,"",2020,20210910
"Arriën","H","41","Besloten vennootschap met gewone structuur","64303","Beleggingsinst. met beperkte toetreding","","","","","","",19930419,19930419,19930604,19930419,20160628,0,0,"",2020,20220112
"Lemelerveld","H","11","Vennootschap onder firma","47914","Internethandel kleding, mode-artikelen","","","","","","",19930603,0,19930604,19930603,20171018,0,0,"",0,0
"Vriezenveen","H","01","Eenmanszaak","4332","Bouwtimmeren","","","","","N","N",0,0,19930527,19930601,0,0,0,"",0,0
"Bornerbroek","H","41","Besloten vennootschap met gewone structuur","33123","Rep./onderh. machines specif.bedrijfstak","2829","Verv. ov. machines/apparaten alg.gebruik","","","N","N",19930527,19930527,19930528,19740515,0,0,19930527,"",2021,20220310
"Vriezenveen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","64303","Beleggingsinst. met beperkte toetreding","","","N","N",19930527,19930527,19930528,19930527,0,0,0,"",2021,20220119
"Oldenzaal","H","21","Commanditaire vennootschap","4662","Groothandel in gereedschapswerktuigen","","","","","J","J",19940101,0,19930528,19930101,19941216,0,19940101,"",0,0
"Hengelo","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","64303","Beleggingsinst. met beperkte toetreding","","","N","N",19930528,19930528,19930601,19930528,20130416,0,0,"",2020,20211117
"Rijssen","H","11","Vennootschap onder firma","47742","Winkels in medische/orthopedische art.","86912","Praktijken van fysiotherapeuten","","","N","N",19930601,0,19930601,19930601,0,0,0,"",0,0
"Oldenzaal","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",19930528,19930528,19930601,19930528,0,0,0,"",2021,20220126
"Enschede","H","41","Besloten vennootschap met gewone structuur","4941","Goederenvervoer over weg (geen verhuiz.)","","","","","N","N",19930528,19930528,19930601,19760219,0,0,19930528,"",2021,20220524
"Haaksbergen","H","11","Vennootschap onder firma","69203","Boekhoudkantoren","","","","","N","N",20010101,0,19930601,19930528,20050401,0,20010101,"",0,0
"Goor","H","41","Besloten vennootschap met gewone structuur","4614","HB mach./techn.ben./schepen/vliegtuigen","","","","","J","J",19970530,19970530,19930601,19930501,19971007,0,19970530,"",2020,20211014
"Nijkerk","H","41","Besloten vennootschap met gewone structuur","2219","Verv. producten van rubber (geen banden)","","","","","","",19860912,19860912,19930527,19860701,20081013,0,19860912,"",2020,20210816
"Putten","H","41","Besloten vennootschap met gewone structuur","69202","Accountants-administratieconsulenten","4663","Groothandel in machines voor de bouw","45112","Handel/rep. personen-/lichte bedr.auto's","N","N",19930524,19930524,19930528,19930524,20201102,0,0,"",2021,20220416
"Lochem","H","41","Besloten vennootschap met gewone structuur","45112","Handel/rep. personen-/lichte bedr.auto's","","","","","N","N",19930527,19930527,19930528,19470101,0,0,19930527,"",2017,20181108
