"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Amsterdam","","72","Vereniging met beperkte rechtsbevoegdheid","90013","Circus en variété","","","","","","",20080508,20080508,0,0,0,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","70221","Organisatie-adviesbureaus","64303","Beleggingsinst. met beperkte toetreding","6420","Financiële holdings","N","N",20080422,20080422,20080508,20080422,20160101,0,0,"",2018,20200402
"Amsterdam","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","85599","Studiebegeleiding/vorming/onderwijs","85519","Overig sport- en recreatieonderwijs","N","N",0,0,20080508,20080508,20150710,0,0,"",0,0
"Velserbroek","H","11","Vennootschap onder firma","4782","Markthandel in textiel/kleding/schoeisel","","","","","N","N",20090703,0,20080508,20080508,0,0,20090703,"",0,0
"Aalsmeerderbrug","H","01","Eenmanszaak","4321","Elektrotechnische bouwinstallatie","","","","","N","N",0,0,20080508,20080508,0,0,0,"",0,0
"6304 Zug","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20080428,20080428,0,0,0,0,0,"",0,0
"Koog aan de Zaan","H","01","Eenmanszaak","47899","Markthandel in overige goederen","","","","","N","N",0,0,20080508,20080508,20210320,0,0,"",0,0
"Amsterdam","","74","Stichting","6420","Financiële holdings","","","","","","",20080428,20080428,0,0,0,0,0,"",0,0
"Utrecht","H","01","Eenmanszaak","6201","Ontwikkelen/produceren/uitgeven software","7312","Handel in advertentieruimte en -tijd","","","N","N",0,0,20170623,20080204,20170606,0,0,"",0,0
"Zwanenburg","H","01","Eenmanszaak","59111","Prod. films (geen televisiefilms)","7320","Markt- en opinieonderzoekbureaus","","","N","N",0,0,20080508,20080101,20100408,0,0,"",0,0
"Amstelveen","H","01","Eenmanszaak","8553","Auto- en motorrijscholen","47911","Internethandel voeding en drogisterij","","","J","N",0,0,20210311,20080508,20210304,0,0,"",0,0
"Brielle","H","01","Eenmanszaak","7112","Ingenieurs/overig techn. ontwerp/advies","","","","","N","N",0,0,20201112,20080515,20201101,0,0,"",0,0
"Sint Odiliënberg","","74","Stichting","94997","Overige belangenbehartiging (rest)","","","","","","",20080507,20080507,0,0,0,0,0,"",0,0
"Westwoud","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20080507,20080507,20080508,20080507,0,0,0,"",2020,20211228
"Hippolytushoef","H","01","Eenmanszaak","4332","Bouwtimmeren","","","","","N","N",0,0,20080508,20080421,20090203,0,0,"",0,0
"Volendam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20080505,20080505,20080508,20080505,0,0,0,"",2019,20210709
"Stompetoren","","72","Vereniging met beperkte rechtsbevoegdheid","94992","Hobbyclubs","","","","","","",19881006,0,0,0,0,0,0,"",0,0
"Grou","H","11","Vennootschap onder firma","8720","Huizen/dagverbl. verstandelijk gehand.","","","","","","",20080501,0,20080509,20080501,0,0,0,"",0,0
"Dalerpeel","H","01","Eenmanszaak","4321","Elektrotechnische bouwinstallatie","","","","","N","N",0,0,20080509,20080509,0,0,0,"",0,0
"Assen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","","",20080529,20080529,20080509,20080508,20200128,0,20080529,"",2020,20210705
"Sappemeer","","71","Vereniging met volledige rechtsbevoegdheid","94991","Gezelligheidsverenigingen","","","","","","",20080508,20080508,0,0,0,0,0,"",0,0
"Leeuwarden","H","41","Besloten vennootschap met gewone structuur","3012","Bouw van sport- en recreatievaartuigen","78202","Uitleenbureaus","","","","",20090526,20090526,20080509,20080516,20190624,0,20090526,"",2021,20220510
"Kerkenveld","H","01","Eenmanszaak","8130","Landschapsverzorging","","","","","N","N",0,0,20080509,20080509,20211108,0,0,"",0,0
"Emmen","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","64303","Beleggingsinst. met beperkte toetreding","","","","",20080604,20080604,20080509,20080507,0,0,0,"",2020,20220117
"Eelderwolde","H","01","Eenmanszaak","70222","Advisering ohgv management/bedrijfsv.","","","","","","",0,0,20080509,20080516,20181108,0,0,"",0,0
"Groningen","H","71","Vereniging met volledige rechtsbevoegdheid","88993","Lokaal welzijnswerk","","","","","N","N",20080508,20080508,20110728,20080508,0,0,0,"",0,0
"Groningen","H","01","Eenmanszaak","9609","Overige dienstverlening (rest)","","","","","","",0,0,20080509,20080514,0,0,0,"",0,0
"Sexbierum","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20080507,20080507,20080509,20080507,20160227,0,0,"",2020,20210923
"Rotterdam","H","01","Eenmanszaak","90012","Producenten van podiumkunst","59112","Productie van televisieprogramma's","","","","",0,0,20200730,20080509,20200629,0,0,"",0,0
"Beilen","H","01","Eenmanszaak","4334","Schilderen en glaszetten","","","","","N","N",0,0,20080509,20080509,0,0,0,"",0,0
"Opeinde","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","69204","Belastingconsulenten","8211","Brede administratieve dienstverlening","N","N",20080507,20080507,20080509,20080507,0,0,0,"",2020,20220428
"Ten Boer","H","01","Eenmanszaak","4334","Schilderen en glaszetten","","","","","","",0,0,20080509,20080509,0,0,0,"",0,0
