"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Amsterdam","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20180726,20180726,0,0,0,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","","","","","N","N",0,0,20180821,20180801,20220420,0,0,"",0,0
"Rotterdam","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","4311","Slopen van bouwwerken","4391","Dakdekken en bouwen van dakconstructies","N","N",0,0,20180821,20180821,0,0,0,"",0,0
"Utrecht","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","90012","Producenten van podiumkunst","","","N","N",0,0,20180821,20180821,20200801,0,0,"",0,0
"Helmond","H","01","Eenmanszaak","88991","Ambulante jeugdzorg","88992","Maatschappelijk werk","86913","Praktijken van psychotherapeuten/-logen","N","N",0,0,20180821,20180818,20210203,0,0,"",0,0
"Hoorn","H","41","Besloten vennootschap met gewone structuur","4773","Apotheken","","","","","N","N",20180821,20180821,20180821,20180821,20220329,0,0,"",2021,20220426
"Utrecht","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20180726,20180726,0,0,0,0,0,"",0,0
"Coevorden","H","01","Eenmanszaak","01451","Fokken en houden van schapen","46213","Groothandel in hooi, stro en ruwvoeder","","","N","N",0,0,20180821,20180822,0,0,0,"",0,0
"46446 Emmerich am Rhein","H","01","Eenmanszaak","74102","Industrieel en productontwerp","","","","","N","N",0,0,20180821,20180821,0,0,0,"",0,0
"Sint-Oedenrode","H","11","Vennootschap onder firma","5530","Kampeerterreinen","55201","Verh. vakantiehuisjes en appartementen","5630","Cafés","N","N",20180101,0,20180821,19620501,0,0,20180101,"",0,0
"Leiderdorp","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","85592","Bedrijfsopleiding en -training","","","N","N",0,0,20180821,20180821,0,0,0,"",0,0
"Kallenkote","H","74","Stichting","8720","Huizen/dagverbl. verstandelijk gehand.","87301","Huizen/dagverbl. niet-verstand. gehand.","","","N","N",20180821,20180821,20190125,20181101,0,0,0,"",0,0
"Eindhoven","H","41","Besloten vennootschap met gewone structuur","70221","Organisatie-adviesbureaus","","","","","N","N",20180821,20180821,20180821,20180821,0,0,0,"",2020,20220531
"Garderen","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","","","","","N","N",0,0,20180821,20180821,20210321,0,0,"",0,0
"Amsterdam","","74","Stichting","94996","Overige ideële organisaties (rest)","","","","","","",20180821,20180821,0,0,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","70222","Advisering ohgv management/bedrijfsv.","","","","","N","N",0,0,20180821,20180821,0,0,0,"",0,0
"Capelle aan den IJssel","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","","","","","N","N",0,0,20180821,20170718,0,0,20180821,"",0,0
"Nieuw-Beijerland","H","11","Vennootschap onder firma","47811","Markthandel aardappelen/groenten/fruit","","","","","N","N",20180101,0,20180821,20150101,0,0,20180101,"",0,0
"Veenendaal","N","11","Vennootschap onder firma","4721","Winkels in aardappelen/groenten/fruit","","","","","N","N",20180101,0,20180821,19770707,0,0,20180101,"",0,0
"Almelo","H","01","Eenmanszaak","86929","Samenwerkingsorganen ohgv gez.zorg","85592","Bedrijfsopleiding en -training","","","N","N",0,0,20180821,20180821,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20180821,20180821,0,0,0,"",0,0
"'s-Hertogenbosch","H","01","Eenmanszaak","4120","Algemene burgerlijke en utiliteitsbouw","43221","Loodg.- en fitterswerk; inst. sanitair","","","N","N",0,0,20180821,20180828,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","9003","Schrijven en overige scheppende kunst","8219","Secretariële dienstverlening","","","N","N",0,0,20180821,20180815,20190225,0,0,"",0,0
"Sliedrecht","H","01","Eenmanszaak","85522","Kunstzinnige vorming voor amateurs","","","","","N","N",0,0,20180821,20180822,0,0,0,"",0,0
"Utrecht","H","01","Eenmanszaak","88101","Thuiszorg","","","","","N","N",0,0,20180821,20180821,20200827,0,0,"",0,0
"Bladel","H","41","Besloten vennootschap met gewone structuur","7740","Lease niet-financiële immateriële activa","6420","Financiële holdings","","","N","N",20180820,20180820,20180821,20180820,0,0,0,"",2021,20211208
"Amsterdam","H","01","Eenmanszaak","4932","Vervoer per taxi","","","","","N","N",0,0,20180821,20180821,0,0,0,"",0,0
"Harderwijk","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","7112","Ingenieurs/overig techn. ontwerp/advies","","","N","N",20180821,20180821,20180821,20180821,0,0,0,"",2020,20211008
"Oudenbosch","H","01","Eenmanszaak","45205","Overige gespec. reparatie/slepen auto's","","","","","N","N",0,0,20180821,20180820,0,0,0,"",0,0
"Eindhoven","H","01","Eenmanszaak","4222","Leggen van elektr.-/telecom.kabels","43999","Overige gespec. werkz. in de bouw (rest)","4120","Algemene burgerlijke en utiliteitsbouw","N","N",0,0,20180821,20180821,20200210,0,0,"",0,0
"Noord-Scharwoude","H","01","Eenmanszaak","88101","Thuiszorg","","","","","N","N",0,0,20180821,20180821,0,0,0,"",0,0
"Delft","H","01","Eenmanszaak","0161","Dienstverl. akker- en/of tuinbouw","","","","","N","N",0,0,20180821,20180821,20210712,0,0,"",0,0
"Hilversum","H","01","Eenmanszaak","90011","Beoefening van podiumkunst","85522","Kunstzinnige vorming voor amateurs","","","N","N",0,0,20180925,20180815,20210225,0,0,"",0,0
