"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","70221","Organisatie-adviesbureaus","6420","Financiële holdings","","","N","N",20170531,20170531,20170531,20170531,20211007,0,0,"",2018,20190819
"Vlaardingen","H","01","Eenmanszaak","47713","Winkels in bovenkleding/mode-artikelen","","","","","N","N",0,0,20200503,20170601,20200101,0,0,"",0,0
"Arnhem","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","70221","Organisatie-adviesbureaus","","","N","N",20170531,20170531,20170531,20170531,0,0,0,"",2021,20220323
"Beuningen Gld","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20161209,20161209,0,0,0,0,0,"",0,0
"Bunschoten-Spakenburg","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20170531,20170531,20170531,20170531,20190107,0,0,"",2021,20220614
"Apeldoorn","H","01","Eenmanszaak","93212","Kermisattracties","","","","","N","N",0,0,20170531,20170601,0,0,0,"",0,0
"Stadskanaal","H","01","Eenmanszaak","47999","DH via overige distributievormen","","","","","J","N",0,0,20170531,20170601,0,0,0,"",0,0
"Zwolle","H","01","Eenmanszaak","59111","Prod. films (geen televisiefilms)","","","","","N","N",0,0,20170531,20170101,0,0,0,"",0,0
"Rozenburg","H","41","Besloten vennootschap met gewone structuur","5221","Dienstverlening voor vervoer over land","78202","Uitleenbureaus","","","N","N",20170531,20170531,20170531,20170531,0,0,0,"",2020,20210819
"Vught","H","11","Vennootschap onder firma","86929","Samenwerkingsorganen ohgv gez.zorg","","","","","N","N",20170601,0,20170531,20170601,0,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","5912","Facilitaire activ. voor film-/tv-prod.","9002","Dienstverlening voor uitvoerende kunst","","","N","N",0,0,20170531,20170601,0,0,0,"",0,0
"Baarn","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20170531,20170531,20170531,20170531,0,0,0,"",2021,20220412
"Zwolle","H","41","Besloten vennootschap met gewone structuur","6832","Beheer van onroerend goed","","","","","N","N",20170531,20170531,20170531,20170531,20200501,0,0,"",2022,0
"Rozenburg","H","41","Besloten vennootschap met gewone structuur","5221","Dienstverlening voor vervoer over land","78202","Uitleenbureaus","","","N","N",20170531,20170531,20170531,20170531,0,0,0,"",2020,20210819
