"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Hoensbroek","H","41","Besloten vennootschap met gewone structuur","4618","HB gespecialiseerd in overige goederen","","","","","J","J",20140415,20140415,20140417,20140415,0,0,0,"",2021,20220328
"Breda","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20140416,20140416,20140417,20140416,20161128,0,0,"",2015,20170220
"Amersfoort","H","01","Eenmanszaak","9002","Dienstverlening voor uitvoerende kunst","","","","","N","N",0,0,20140417,19931110,0,0,20140101,"",0,0
"Zeegse","H","01","Eenmanszaak","0111","Teelt granen/peulvruchten/olieh. zaden","01134","Teelt aardapp en ov. wortel/knolgewassen","","","N","N",0,0,20140417,20140101,0,0,0,"",0,0
"Enschede","H","07","Maatschap","88101","Thuiszorg","","","","","N","N",20140417,0,20140417,20140417,0,0,0,"",0,0
"Winsum","H","01","Eenmanszaak","0162","Dienstverl. voor fokken en houden dieren","","","","","N","N",0,0,20140417,20140417,0,0,0,"",0,0
"Marknesse","H","01","Eenmanszaak","01192","Teelt snij-bloemen/heesters onder glas  ","","","","","N","N",0,0,20140417,20140101,20170101,0,0,"",0,0
"Gorinchem","H","01","Eenmanszaak","86913","Praktijken van psychotherapeuten/-logen","85519","Overig sport- en recreatieonderwijs","","","N","N",0,0,20210105,20140402,20210102,0,0,"",0,0
"Maastricht","","72","Vereniging met beperkte rechtsbevoegdheid","94991","Gezelligheidsverenigingen","","","","","","",19890424,0,0,0,0,0,0,"",0,0
"Naarden","H","41","Besloten vennootschap met gewone structuur","70221","Organisatie-adviesbureaus","","","","","N","N",20140416,20140416,20140417,20140416,0,0,0,"",2020,20211111
"Assen","H","01","Eenmanszaak","7021","Adviesbureaus publ. relations en comm.","9003","Schrijven en overige scheppende kunst","","","N","N",0,0,20140417,20140411,20210624,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","69101","Advocatenkantoren, bewindv. en curatoren","","","","","N","N",0,0,20140417,19950701,20170201,0,0,"",0,0
"Holtum","H","01","Eenmanszaak","74103","Interieur- en ruimtelijk ontwerp","","","","","N","N",0,0,20140417,20140415,0,0,0,"",0,0
"Swifterbant","H","01","Eenmanszaak","4321","Elektrotechnische bouwinstallatie","","","","","N","N",0,0,20140417,20140417,0,0,0,"",0,0
"IJsselstein","H","01","Eenmanszaak","43221","Loodg.- en fitterswerk; inst. sanitair","","","","","N","N",0,0,20140417,20140417,20160915,0,0,"",0,0
"Leiden","H","11","Vennootschap onder firma","56101","Restaurants","","","","","J","N",20140401,0,20140417,20090928,0,0,20140401,"",0,0
"Sumar","H","01","Eenmanszaak","01422","Overige vleesveehouderij/zoogkoeienbedr.","","","","","N","N",0,0,20140417,19500000,0,0,0,"",0,0
"Zaandam","H","01","Eenmanszaak","85592","Bedrijfsopleiding en -training","","","","","N","N",0,0,20140417,20140417,20151023,0,0,"",0,0
"Maastricht","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20140415,20140415,0,0,0,0,0,"",0,0
"Gouda","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20140417,20140416,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","47999","DH via overige distributievormen","74103","Interieur- en ruimtelijk ontwerp","","","N","N",0,0,20140417,20140401,0,0,0,"",0,0
"Asten","H","01","Eenmanszaak","74201","Fotografie","","","","","N","N",0,0,20140417,20140401,0,0,0,"",0,0
"Ommeren","H","11","Vennootschap onder firma","47591","Winkels in meubels","","","","","N","N",20140101,0,20140417,20140101,0,0,0,"",0,0
"Ridderkerk","","71","Vereniging met volledige rechtsbevoegdheid","94992","Hobbyclubs","","","","","","",20140415,20140415,0,0,0,0,0,"",0,0
"Eindhoven","H","01","Eenmanszaak","74101","Communicatie- en grafisch ontwerp","74102","Industrieel en productontwerp","","","N","N",0,0,20140417,20140424,20201015,0,0,"",0,0
