"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Lexmond","H","01","Eenmanszaak","4312","Grondverzet","","","","","N","N",0,0,20180130,20150401,20180125,0,0,"",0,0
"Eindhoven","H","01","Eenmanszaak","74101","Communicatie- en grafisch ontwerp","59111","Prod. films (geen televisiefilms)","","","N","N",0,0,20150325,20150401,0,0,0,"",0,0
"Gorredijk","H","01","Eenmanszaak","88101","Thuiszorg","93299","Ov. recreatie (rest)(geen jachthavens)","","","N","N",0,0,20150325,20150401,0,0,0,"",0,0
"Eindhoven","H","01","Eenmanszaak","71111","Architecten","","","","","N","N",0,0,20150325,20150401,0,0,0,"",0,0
"Lith","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","85592","Bedrijfsopleiding en -training","","","N","N",0,0,20150325,20150401,0,0,0,"",0,0
"Hoogezand","H","01","Eenmanszaak","88992","Maatschappelijk werk","","","","","N","N",0,0,20150325,20150401,20151102,0,0,"",0,0
"Steenwijk","","74","Stichting","94997","Overige belangenbehartiging (rest)","","","","","","",20150323,20150323,0,0,0,0,0,"",0,0
"'s-Gravenhage","H","01","Eenmanszaak","52241","Laad-/los-/overslagactiv. voor zeevaart","5222","Dienstverlening voor vervoer over water","","","N","N",0,0,20170711,20150401,20170330,0,0,"",0,0
"Westerbroek","H","01","Eenmanszaak","7112","Ingenieurs/overig techn. ontwerp/advies","","","","","N","N",0,0,20150325,20150401,0,0,0,"",0,0
"Zeist","H","01","Eenmanszaak","85599","Studiebegeleiding/vorming/onderwijs","","","","","N","N",0,0,20150325,20150325,20190224,0,0,"",0,0
"IJsselstein","H","01","Eenmanszaak","46472","GH woningtextiel en vloerbedekking","4618","HB gespecialiseerd in overige goederen","77299","Verh. overige consumentenartikelen","J","N",0,0,20150325,20150401,0,0,0,"",0,0
"Lelystad","H","01","Eenmanszaak","47916","Internethandel in vrijetijdsartikelen","","","","","J","N",0,0,20150325,20150401,20190716,0,0,"",0,0
"Dordrecht","H","01","Eenmanszaak","74101","Communicatie- en grafisch ontwerp","","","","","N","N",0,0,20150325,20150401,20170501,0,0,"",0,0
