"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Anna Paulowna","H","01","Eenmanszaak","5222","Dienstverlening voor vervoer over water","7490","Overige special. zakelijke dienstverl.","74102","Industrieel en productontwerp","N","N",0,0,20141230,20150101,0,0,0,"",0,0
"Amsterdam","H","01","Eenmanszaak","7490","Overige special. zakelijke dienstverl.","","","","","N","N",0,0,20141230,20141201,0,0,0,"",0,0
"Eindhoven","H","41","Besloten vennootschap met gewone structuur","78202","Uitleenbureaus","70102","Holdings (geen financiële)","","","N","N",20141224,20141224,20141230,20141224,0,0,0,"",2020,20220314
"Arnhem","H","01","Eenmanszaak","47918","Internethandel overige non-food","","","","","N","N",0,0,20190419,20150101,20190419,0,0,"",0,0
"Bilthoven","H","01","Eenmanszaak","70221","Organisatie-adviesbureaus","","","","","N","N",0,0,20141230,20150101,0,0,0,"",0,0
"Oudesluis","H","01","Eenmanszaak","8130","Landschapsverzorging","","","","","N","N",0,0,20141230,20150101,20200805,0,0,"",0,0
"Rotterdam","","74","Stichting","94995","Overk. organen (niet ohgv welzijn/sport)","","","","","","",20141222,20141222,0,0,0,0,0,"",0,0
"Hilversum","","71","Vereniging met volledige rechtsbevoegdheid","94997","Overige belangenbehartiging (rest)","","","","","","",20141229,20141229,0,0,0,0,0,"",0,0
"Amsterdam","","74","Stichting","66191","Admin.kantoren voor aandelen/obligaties","","","","","","",20141230,20141230,0,0,0,0,0,"",0,0
"Almere","H","41","Besloten vennootschap met gewone structuur","46492","Groothandel in watersportartikelen","47916","Internethandel in vrijetijdsartikelen","47642","Winkels in watersportartikelen","J","J",20141219,20141219,20141230,20141219,0,0,0,"",2020,20210921
"Amsterdam","H","01","Eenmanszaak","96022","Schoonheidsverzorging/pedi-/manicures","","","","","N","N",0,0,20141230,20150105,0,0,0,"",0,0
"Loosdrecht","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20141230,20141230,20141230,20141230,20171204,0,0,"",2020,20211220
"Vlierden","H","41","Besloten vennootschap met gewone structuur","6832","Beheer van onroerend goed","","","","","N","N",20141229,20141229,20141230,20141229,0,0,0,"",2021,20220519
"Moordrecht","H","41","Besloten vennootschap met gewone structuur","7311","Reclamebureaus","","","","","N","N",20141229,20141229,20141230,20141229,20170522,0,0,"",2020,20210927
"Haarlem","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20141223,20141223,20141230,20141223,20171024,0,0,"",2020,20210728
"Heerlen","","74","Stichting","6420","Financiële holdings","","","","","","",20141216,20141216,0,0,0,0,0,"",0,0
"Amsterdam","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20141210,20141210,0,0,0,0,0,"",0,0
"Sint Odiliënberg","H","41","Besloten vennootschap met gewone structuur","70102","Holdings (geen financiële)","","","","","N","N",20141229,20141229,20141230,20141229,0,0,0,"",2020,20210807
"Alphen aan den Rijn","H","41","Besloten vennootschap met gewone structuur","86929","Samenwerkingsorganen ohgv gez.zorg","86221","Praktijken medisch spec./med. dagbehand.","","","N","N",20141224,20141224,20141230,20141224,0,0,0,"",2020,20210819
"Kronenberg","H","41","Besloten vennootschap met gewone structuur","0150","Akker-/tuinbouw icm fokken/houden dieren","","","","","N","N",20141223,20141223,20141230,20000101,0,0,20141223,"",2020,20211111
"Utrecht","H","07","Maatschap","86912","Praktijken van fysiotherapeuten","","","","","N","N",20150101,0,20141230,20150101,20160914,0,0,"",0,0
"Aalten","H","41","Besloten vennootschap met gewone structuur","86221","Praktijken medisch spec./med. dagbehand.","","","","","N","N",20141229,20141229,20141230,20141229,0,0,0,"",2020,20211206
