"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Hoorn","","70","Vereniging van eigenaars","94997","Overige belangenbehartiging (rest)","","","","","","",20150506,20150506,0,0,0,0,0,"",0,0
"'s-Gravenhage","H","41","Besloten vennootschap met gewone structuur","7912","Reisorganisatie","","","","","N","N",20150513,20150513,20201127,20150513,20201120,0,0,"",0,0
"Middelburg","H","41","Besloten vennootschap met gewone structuur","64192","Effectenkredietinstellingen","","","","","N","N",20150513,20150513,20150513,20150513,20210901,0,0,"",2021,20220502
"Bemmel","H","41","Besloten vennootschap met gewone structuur","35113","Prod.elektr.zonnecellen/warmtep./waterkr","","","","","N","N",20150513,20150513,20150513,20150513,20170713,0,0,"",2021,20220527
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6201","Ontwikkelen/produceren/uitgeven software","","","","","N","N",20150513,20150513,20150513,20150513,0,0,0,"",2019,20210310
"Deventer","N","41","Besloten vennootschap met gewone structuur","8891","Kinderopvang","","","","","N","N",20051227,20051227,20150518,20150518,0,0,0,"",2021,20220405
"Wijchen","N","41","Besloten vennootschap met gewone structuur","45311","GH/HB auto-ond./-access. (geen banden)","2599","Verv. overige producten van metaal","","","J","J",20081210,20081210,20150515,20130601,0,0,0,"",2020,20210730
"Velp","","41","Besloten vennootschap met gewone structuur","","","","","","","","",19800414,19800414,0,0,0,0,0,"F",2013,20141103
"Arnhem","N","41","Besloten vennootschap met gewone structuur","46462","GH med./tandheelk.instr./verpl.art. e.d.","","","","","N","N",20061130,20061130,20150518,20150201,0,0,0,"",2020,0
"Cuijk","N","11","Vennootschap onder firma","56101","Restaurants","","","","","N","N",20010206,0,20150518,20150515,0,0,0,"",0,0
"Scherpenisse","N","01","Eenmanszaak","86912","Praktijken van fysiotherapeuten","","","","","N","N",0,0,20150518,20150515,0,0,0,"",0,0
"Ulft","N","41","Besloten vennootschap met gewone structuur","4730","Benzinestations","","","","","N","N",19980130,19980130,20150515,19600101,0,0,20150513,"",2020,20210723
"Wehl","N","41","Besloten vennootschap met gewone structuur","4730","Benzinestations","","","","","N","N",19980130,19980130,20150515,19110000,0,0,20150513,"",2020,20210723
"Azewijn","N","41","Besloten vennootschap met gewone structuur","4730","Benzinestations","","","","","N","N",19980130,19980130,20150515,19260000,0,0,20150513,"",2020,20210723
