"Woonplaats","Indicatie Hoofdvestiging","Rechtsvorm","Rechtsvorm omschrijving","Hoofdactiviteit","Omschrijving hoofdactiviteit","Nevenactiviteit 1","Omschrijving nevenactiviteit 1","Nevenactiviteit 2","Omschrijving nevenactiviteit 2","Import","Export",Datum oprichting,Datum akte oprichting,Datum Inschrijving,Datum vestiging,Datum vestiging huidig adres,Datum opheffing,Datum voortzetting,"Indicator surseance - faillissement - schuldsanering",boekjaar,Datum deponering jaarstuk
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6831","Bemidd. bij handel/huur/verhuur onr.goed","6420","Financiële holdings","","","N","N",20040512,20040512,20040302,20040301,20180221,0,20040512,"",2019,20201203
"Hoofddorp","","74","Stichting","94996","Overige ideële organisaties (rest)","","","","","","",20040226,20040226,0,0,0,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","4761","Winkels in boeken","7490","Overige special. zakelijke dienstverl.","4762","Winkels kranten/tijdschr./kantoorbeh.","J","J",20040823,20040823,20040302,20040301,0,0,20040823,"",2019,20210218
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","64303","Beleggingsinst. met beperkte toetreding","","","","","N","N",20040227,20040227,20040302,20040227,20181001,0,0,"",2020,20211206
"Amstelveen","H","01","Eenmanszaak","86923","Preventieve gezondh.zorg (geen arbobeg.)","6621","Risicoanalisten en schadetaxateurs","","","N","N",0,0,20040302,20040301,20210820,0,0,"",0,0
"Muiden","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","","","","","N","N",20040225,20040225,20210907,20040225,20210901,0,0,"",2020,20211111
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","64303","Beleggingsinst. met beperkte toetreding","","","","","N","N",20040302,20040302,20040302,20040302,20170719,0,0,"",2021,20220531
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","64303","Beleggingsinst. met beperkte toetreding","","","","","N","N",20040302,20040302,20040302,20040302,20071001,0,0,"",2021,20220531
"Amsterdam","H","01","Eenmanszaak","47221","Winkels in vlees en vleeswaren","47293","Winkels in buitenlandse voedingsmiddelen","","","N","N",0,0,20040302,20040301,0,0,20080901,"",0,0
"Haarlem","H","01","Eenmanszaak","86912","Praktijken van fysiotherapeuten","93299","Ov. recreatie (rest)(geen jachthavens)","86919","Overige paramedische praktijken","N","N",0,0,20040302,20040301,20170301,0,0,"",0,0
"Amsterdam","H","41","Besloten vennootschap met gewone structuur","6420","Financiële holdings","59111","Prod. films (geen televisiefilms)","1820","Reproductie van opgenomen media","N","N",20040512,20040512,20040302,20040219,0,0,20040512,"",2020,20211115
"Koog aan de Zaan","H","01","Eenmanszaak","69204","Belastingconsulenten","69203","Boekhoudkantoren","","","N","N",0,0,20040302,20040301,0,0,0,"",0,0
"Amsterdam","H","11","Vennootschap onder firma","7430","Vertalers en tolken","","","","","N","N",20040301,0,20040302,20040301,20051001,0,0,"",0,0
